Generation,BestAgentID,BestFitness,AvgFitness,WorstFitness,FitnessStd,BestScore,BestLines,BestLevel,BestTime,Num1Line,Num2Line,Num3Line,NumTetris,W1:AggHeight,W2:Holes,W3:Blockades,W4:Bumpiness,W5:AlmostFull,W6:FillsWell,W7:ClearBonus4,W8:ClearBonus3,W9:ClearBonus2,W10:ClearBonus1
0,5,387.82499999999993,75.29602592865783,-25.97824388367963,147.45406983658953,10545.0,188.25,1.0,360.0,135.5,17.5,3.25,2.0,3.2003806089867046,8.386631991036882,12.675008192640112,1.0849171401633866,2.1206857827383967,4.299090514603535,11.037982543013586,15.39104122826201,14.627075462338436,10.24896733039167
1,0,173.02500000000003,108.9499100738399,-33.263950618569226,74.71671943048266,3925.0,79.5,1.0,360.0,58.75,9.0,0.25,0.5,3.2003806089867046,8.386631991036882,12.675008192640112,1.0849171401633866,2.1206857827383967,4.299090514603535,11.037982543013586,15.39104122826201,14.627075462338436,10.24896733039167
2,0,170.22500000000002,107.7746676886126,-23.845278359255403,70.3204828423165,4080.0,73.25,1.0,360.0,52.0,7.25,1.25,0.75,3.2003806089867046,8.386631991036882,12.675008192640112,1.0849171401633866,2.1206857827383967,4.299090514603535,11.037982543013586,15.39104122826201,14.627075462338436,10.24896733039167
3,9,148.825,124.1753241464327,83.1365320099237,18.210306076909134,3770.0,54.25,1.0,360.0,34.25,6.0,1.0,1.25,11.19423210783557,11.677052637500593,12.54241411368533,4.85987592316955,6.300552809821213,3.8883408070871734,14.88658660532985,14.913483640328616,10.897886527746161,11.516852141378981
4,0,157.8,108.51111019432517,-29.822817000525458,62.51462196434269,4035.0,59.25,1.0,360.0,36.5,7.0,1.25,1.25,11.19423210783557,11.677052637500593,12.54241411368533,4.85987592316955,6.300552809821213,3.8883408070871734,14.88658660532985,14.913483640328616,10.897886527746161,11.516852141378981
5,1,103.1,77.83380733806749,-20.71963387797487,36.917778437429995,2255.0,33.5,1.0,360.0,24.5,2.25,0.5,0.75,8.080428605041305,18.45110840997742,14.256858788414728,3.565358322764328,4.609435115141892,4.194489953899812,13.339682202830403,15.627908865223661,10.512542621839323,11.313831868111595
6,8,129.77499999999998,113.70633262679912,89.16332626799134,10.377092351952072,3250.0,43.0,1.0,360.0,26.25,4.75,0.75,1.25,15.945388765771172,12.296026203569847,9.877183249338223,4.588481320610368,6.300552809821213,3.519201296615456,16.447459279257338,15.12957842117544,10.982806372038233,12.029031858305467
7,7,173.025,130.86952692252004,-35.17530622727138,58.27419454759949,4675.0,63.75,1.0,360.0,31.25,10.25,2.0,1.5,13.643170879753114,10.785029790951006,11.633293138333034,4.718530979395754,6.320637241922576,11.32266922396546,16.79654882663003,15.007464312992909,11.028087280829945,7.2996245519645795
8,5,205.70000000000002,151.95471122790852,-22.00685785852823,66.18965211223882,5570.0,83.0,1.0,360.0,41.75,14.25,2.25,1.5,11.824273115641358,9.164161836022613,5.959799143144978,4.634726259861517,3.40364014283305,11.610416352073557,17.207254407501054,15.061710897957639,10.953920213923084,2.8219883408161115
9,6,203.35000000000002,140.00928431756702,-35.88402950918342,85.3898472361764,5555.0,82.0,1.0,360.0,35.75,15.0,3.75,1.25,15.53744063028027,10.967775548108396,9.364140596979587,4.51671492562068,4.335007717591496,7.8415082992863825,16.8203688398474,15.291260124947579,10.943325641441758,2.300128062416257
