Generation,AgentID,AvgScore,AvgLines,AvgLevel,AvgTime,W1,W2,W3,W4,W5,W6,W7,W8,W9,W10,AvgNum1Line,AvgNum2Line,AvgNum3Line,AvgNumTetris
5,2,3110.0,67.75,1.0,315.5,18.582470211612637,10.209006706982215,17.83474163909119,11.642186156877587,5.5017649243839415,17.061775377616293,10.98853095610017,18.975147678634364,13.884586424174184,11.063024455590167,52.75,7.0,0.0,0.25
5,3,1870.0,40.5,1.0,321.75,3.1412507956005964,14.068724796118772,11.25567489318845,11.979641086713865,10.855390611910316,12.029406063720714,9.462056682260641,15.302229880858906,5.71483031943369,9.385655076920843,34.25,1.25,1.25,0.0
5,4,20.0,0.5,1.0,81.75,16.54497236755734,15.01488637386868,11.820915361261584,1.958354920103421,13.202060865075978,9.894258015456888,8.311016768930683,15.251073331951103,5.425910279314264,10.377789567881738,0.5,0.0,0.0,0.0
5,5,1390.0,33.75,1.0,278.75,8.545077236642864,12.279621432130023,14.170149967993243,14.021211084686064,8.773934292004352,14.351361334755874,9.459382919464073,16.706972213378688,3.650852176287514,11.2952782092484,29.75,2.0,0.0,0.0
5,6,1555.0,38.0,1.0,298.0,1.31761219082011,18.458402315898088,10.688284730480726,14.288084341795724,7.916063269942162,5.632550353129515,7.840670680747571,14.47544932874633,4.770780749960614,15.888543169707201,34.5,1.75,0.0,0.0
5,7,60.0,1.5,1.0,90.0,18.712593701403588,19.84668760468119,16.860184718134796,1.765983227862268,12.651970432519013,1.0919305446671648,9.788359372205765,15.670505218895839,5.425910279314263,8.780074501088956,1.5,0.0,0.0,0.0
5,8,2775.0,44.75,1.0,328.5,16.91665982779295,19.212096506933445,10.267391936980985,14.288084341795724,14.154916580710214,16.107139382138563,7.909825668648858,16.066811608594783,4.401334764590239,1.9817163815299446,22.5,7.5,1.75,0.5
5,9,1085.0,26.0,1.0,246.0,1.0046212522961275,19.849350835185405,16.997582743578064,13.499060116872647,12.924557019024741,1.1273832222403029,9.453076664047286,7.564142723058865,5.425910279314264,1.9748792998187812,21.5,2.25,0.0,0.0
6,0,2345.0,53.25,1.0,360.0,18.582470211612637,10.209006706982215,17.83474163909119,11.642186156877587,5.5017649243839415,17.061775377616293,10.98853095610017,18.975147678634364,13.884586424174184,11.063024455590167,39.25,6.25,0.5,0.0
6,1,2405.0,50.5,1.0,360.0,18.593029189128863,19.839145077339204,16.74848039911007,13.833562799977441,12.336384115690688,1.06305418374298,9.739621861361428,15.483469126198028,5.425910279314264,13.892731233298303,40.75,4.0,0.25,0.25
6,2,2645.0,45.5,1.0,352.5,15.308295147567254,17.61637642099162,9.621017251014433,14.021211084686064,14.043395478993892,14.081137726227091,7.066177253012803,11.082086899040121,4.542275966505713,2.0532403076109205,28.0,6.25,1.0,0.5
6,3,2480.0,47.75,1.0,355.25,12.240348273370136,18.5650710557847,9.987663729037523,14.288084341795724,9.39789074493443,8.115329643879596,7.865621058203078,14.344627905314596,4.266786101630508,3.8674449228081738,30.75,6.5,1.0,0.25
6,4,1925.0,46.75,1.0,360.0,10.339120553595345,18.215620458320366,11.030777184785055,14.2804472566267,12.180133473411473,13.124259677833884,0.6263859162792637,15.286456189585133,4.529320109299122,13.662464966782462,41.25,2.75,0.0,0.0
6,5,2580.0,51.75,1.0,360.0,14.63258503985288,19.32140301573732,11.318337358591561,14.114228234896501,12.336384115690688,1.1623420716966564,7.981266175525714,15.486570211772083,10.395043737272813,15.333733906224719,40.75,3.5,1.0,0.25
6,6,1725.0,40.0,1.0,309.25,18.582470211612637,5.945246604924818,17.83474163909119,11.642186156877587,5.4997844702561665,17.061775377616293,10.98853095610017,18.993039141038523,13.884586424174184,11.063024455590167,31.25,4.0,0.25,0.0
6,7,1280.0,31.75,1.0,305.5,5.553487839402027,13.270079344254297,12.585225352602167,12.890986191956049,10.063386782210515,16.190008228070905,9.503924890101894,15.929298778883446,4.908714388059793,19.80632594529148,30.75,0.5,0.0,0.0
6,8,2445.0,52.75,1.0,360.0,18.587376929196022,14.684096193596458,17.32996008063308,12.61732670024885,8.697053773532705,9.755781729426017,10.40816754441691,17.51731409570619,9.953871077128335,6.356726742572078,34.25,7.75,1.0,0.0
6,9,2255.0,52.25,1.0,360.0,17.261186773220295,13.537011227309232,12.469370949719071,13.015421942110404,9.44844880759428,14.193840719247179,8.879282775651184,17.899328776197226,9.734483644311732,17.087848655912527,43.25,3.75,0.5,0.0
7,0,3300.0,78.25,1.0,330.0,14.63258503985288,19.32140301573732,11.318337358591561,14.114228234896501,12.336384115690688,1.1623420716966564,7.981266175525714,15.486570211772083,10.395043737272813,15.333733906224719,65.0,6.25,0.25,0.0
7,1,4180.0,87.5,1.0,343.0,18.587376929196022,14.684096193596458,17.32996008063308,12.61732670024885,8.697053773532705,9.755781729426017,10.40816754441691,17.51731409570619,9.953871077128335,6.356726742572078,57.0,11.5,2.5,0.0
7,2,2480.0,43.5,1.0,242.25,18.573753825992636,5.943190414456674,17.813275511033858,1.4914369360821946,5.431160305210473,17.061775377616293,10.739742768216802,19.031214468360847,13.884586424174184,11.063024455590167,24.5,6.0,2.0,0.25
7,3,1625.0,37.5,1.0,233.0,7.353433165548849,7.97500877501807,10.353195626716811,13.271703139026556,10.237658210597797,14.134502367632653,8.203880420943946,16.85315713752877,19.132633390923804,10.122041667896184,28.75,4.0,0.25,0.0
7,4,2210.0,54.0,1.0,285.0,15.7621406856475,9.263157369875712,12.403266080553271,13.523461631378867,10.029026438353837,1.6592584445842653,8.879282775651184,16.846811177475637,18.198563717774636,15.597860638936368,49.0,2.5,0.0,0.0
7,5,4500.0,96.5,1.0,360.0,18.544029594216894,8.806036764232536,2.3412355202425768,11.642186156877587,8.567840879184537,16.211728770428696,9.35031112324565,18.787265763381647,13.352555154766954,12.578887247902594,72.5,10.0,1.0,0.25
7,6,2560.0,59.25,1.0,287.0,7.026614489267415,19.32140301573732,10.478770580428879,14.114228234896501,12.336384115690688,1.1623420716966564,7.981266175525714,15.57482898163757,4.143232699487811,15.337353580744125,51.5,2.75,0.75,0.0
7,7,4130.0,97.5,1.0,360.0,18.130661125797435,9.411271975387706,3.658141991853006,11.80250682035755,7.862562474060022,0.8744807090560118,10.697153364390658,18.24322690286587,12.928361555774588,8.700177891038637,78.25,9.25,0.25,0.0
7,8,125.0,3.0,1.0,79.5,16.582114761576218,17.69264628697241,14.534614103654338,0.7014409764536746,9.33383548803714,9.009764576548537,9.465550354908512,17.040717589928335,12.117363978877627,13.225856171858217,2.5,0.25,0.0,0.0
7,9,4310.0,100.75,1.0,360.0,18.68005744284945,6.765088235737127,17.83474163909119,11.269582261827605,4.80925275268291,17.061775377616296,7.0432146986433795,18.975147678634364,13.884586424174184,11.063024455590167,80.25,9.5,0.5,0.0
8,0,3730.0,86.0,1.0,360.0,18.68005744284945,6.765088235737127,17.83474163909119,11.269582261827605,4.80925275268291,17.061775377616296,7.0432146986433795,18.975147678634364,13.884586424174184,11.063024455590167,68.25,7.75,0.75,0.0
8,1,4040.0,83.25,1.0,360.0,18.544029594216894,8.806036764232536,2.3412355202425768,11.642186156877587,8.567840879184537,16.211728770428696,9.35031112324565,18.787265763381647,13.352555154766954,12.578887247902594,63.5,6.75,1.75,0.25
8,2,1605.0,39.0,1.0,233.75,0.4454783837780268,8.989066099838007,2.3412355202425768,6.397053499794458,8.512154089199798,10.01208341487675,5.275486303017226,18.630115674104623,13.349228643221625,9.570178663658936,34.5,2.25,0.0,0.0
8,3,1740.0,35.75,1.0,228.25,10.06057648195041,8.206449380625884,5.32021419963603,12.129960433882436,9.98169266599433,6.876852903771004,8.833457348437136,7.567687925434346,19.132633390923804,9.968894355549097,29.75,2.5,0.0,0.25
8,4,3665.0,83.25,1.0,360.0,18.113565789957963,19.383460222127397,3.9297003153746193,13.458849113505742,8.166613032768469,0.7440924005127217,7.985061206875751,18.24322690286587,10.911352394376932,11.811084514741571,64.75,7.75,1.0,0.0
8,5,4010.0,82.0,1.0,358.5,18.370731578616184,9.321799572469466,17.813275511033858,11.361697180635408,7.25337185173502,15.075126537840578,10.716956398111629,18.996018740825516,14.285076598108738,9.164238314871879,60.25,7.75,1.75,0.25
8,6,3775.0,79.75,1.0,360.0,18.56453650045214,11.586849324478548,9.432152857924574,12.112632377828124,8.69409717775101,13.157527152421912,6.681080668873683,18.129567797304226,11.744694008587913,9.63528616781584,57.5,9.5,0.75,0.25
8,7,3670.0,76.5,1.0,349.25,18.339932665416814,11.439486395177909,2.991446135968367,11.77226151135786,12.374409553721142,8.639101768809416,10.015302253427794,18.51865151468551,13.13692430524379,10.677432810452109,55.5,8.5,1.0,0.25
8,8,3955.0,84.0,1.0,360.0,16.56884156141557,13.83594318439793,7.0782628516681845,12.834643241613392,9.860032510669319,1.0030049312158005,9.512435444729775,18.528813681137013,11.797286863708562,15.189363452312616,68.25,5.5,1.25,0.25
8,9,4280.0,84.75,1.0,360.0,18.58266472728432,11.729599205939254,12.286935426866895,8.76890551211368,7.854609793357204,12.282909118970343,10.52285869665553,17.381274982655057,11.361984697614787,7.984624935019025,50.75,13.5,2.0,0.25
9,0,4040.0,64.5,1.0,288.5,18.58266472728432,11.729599205939254,12.286935426866895,8.76890551211368,7.854609793357204,12.282909118970343,10.52285869665553,17.381274982655057,11.361984697614787,7.984624935019025,41.0,7.5,1.5,1.0
9,1,3650.0,82.5,1.0,350.25,18.544029594216894,8.806036764232536,2.3412355202425768,11.642186156877587,8.567840879184537,16.211728770428696,9.35031112324565,18.787265763381647,13.352555154766954,12.578887247902594,62.5,8.5,1.0,0.0
9,2,2075.0,50.0,1.0,265.5,18.23631001939107,2.285117533479549,3.537077960785071,12.20525960711169,11.833866920596833,6.2369446662643,9.334555644791692,14.676066357111319,10.911352394376932,10.781917595218765,42.5,3.75,0.0,0.0
9,3,3010.0,52.75,1.0,248.25,18.361867131762406,15.431391556465345,12.336518224250241,3.7242242675254467,6.012449099775331,10.77548448379285,10.559124226923933,17.975725788944224,11.542385471605442,8.553811740777723,29.0,7.25,2.75,0.25
9,4,3795.0,89.0,1.0,360.0,18.56453650045214,9.625147061797978,17.83474163909119,12.543122240879674,2.7369603050019933,19.758356585067673,6.873532542443988,18.47767940399088,12.533551266626334,10.721028675758577,69.25,9.5,0.25,0.0
9,5,3475.0,73.0,1.0,330.5,18.370731578616184,10.451120460162475,12.560913819007215,13.38529234971748,7.606302802454582,7.6354647463605545,10.411337039278942,18.555066770331027,12.630192382610337,15.055175759335555,57.5,5.75,1.0,0.25
9,6,4025.0,88.5,1.0,360.0,18.561313122793678,7.764150530275809,3.1200625480282227,12.532899136689883,8.371118174314589,8.943667999266788,8.680926735370322,18.520522572072725,12.15562923237745,12.169265696475776,68.75,9.0,0.25,0.25
9,7,4815.0,90.5,1.0,360.0,18.355986714876195,15.428098316353022,8.248551850264318,10.975171496984744,8.007604071464371,6.728950645515975,9.296544064274688,18.345760105469886,10.802924227963913,9.320652751551268,58.5,11.25,2.5,0.5
9,8,4095.0,90.0,1.0,360.0,18.563620940351335,10.266592039702052,7.384563547090631,10.18518494622511,7.565437559874669,14.163363630801546,9.944893917348658,18.00566560452561,12.31111079517663,10.266082567468782,63.0,11.25,1.5,0.0
9,9,4395.0,93.5,1.0,360.0,18.640057805292933,14.395185093791383,9.99918508241474,11.457486493498628,6.729944315951056,16.624456191075776,8.206683966718801,18.83631077840399,13.616282930219795,11.891777844803512,68.0,10.75,1.0,0.25
10,0,4785.0,89.5,1.0,360.0,18.355986714876195,15.428098316353022,8.248551850264318,10.975171496984744,8.007604071464371,6.728950645515975,9.296544064274688,18.345760105469886,10.802924227963913,9.320652751551268,62.75,10.0,1.25,0.75
10,1,4140.0,91.5,1.0,360.0,18.640057805292933,14.395185093791383,9.99918508241474,11.457486493498628,6.729944315951056,16.624456191075776,8.206683966718801,18.83631077840399,13.616282930219795,11.891777844803512,66.0,10.5,1.5,0.0
10,2,3555.0,80.5,1.0,349.5,18.509824132704175,9.63375973584718,16.809034189470143,12.100217898703168,4.340522593422894,7.641099286101504,8.197359431206126,18.555066770331027,12.626084034205414,5.167681831558264,54.5,12.25,0.5,0.0
10,3,1290.0,31.25,1.0,190.75,12.738380720340892,2.903659524220347,11.611769049021042,12.093113974977078,5.686828504584335,17.310979207743458,10.112660462524905,17.820338940201307,11.542385471605442,11.949495558723491,27.25,2.0,0.0,0.0
10,4,3025.0,60.25,1.0,285.0,18.610028064018614,9.29503391401037,9.99918508241474,11.424448936366595,12.126751426290907,16.378395854058503,9.379163261106484,14.889229974630018,13.616282930219795,12.578887247902594,42.5,6.5,1.25,0.25
10,5,3150.0,59.75,1.0,288.0,18.362091210251155,12.950367832988748,8.248551850264318,15.282243340652157,7.7889170049411,6.728950645515975,10.586765218023153,5.857385075677966,10.689106931937845,1.1192705470021442,45.0,5.25,0.75,0.5
10,6,3635.0,84.75,1.0,360.0,18.641851750028938,9.950740387942439,12.750010935187827,11.346248505715032,5.187864160799231,16.918374313031308,8.593862800280844,17.58605372195256,12.420641920597777,10.490100970784473,67.75,7.75,0.5,0.0
10,7,4235.0,89.5,1.0,360.0,18.45460178117637,11.747223913929263,5.736826432702955,11.72332374892923,8.448047387776231,7.792644794220204,9.000872677816506,18.703174430059505,11.165908196424452,10.701598060023597,67.75,8.5,1.25,0.25
10,8,4185.0,90.0,1.0,360.0,18.355986714876195,5.294071778618078,12.040960922959385,10.975171496984744,8.007604071464371,6.728950645515974,9.296544064274688,18.345760105469886,10.802924227963913,9.320652751551268,67.75,9.5,0.75,0.25
10,9,4180.0,90.75,1.0,360.0,18.362284569955435,13.302321786736163,10.070053644660485,12.004587035956206,8.117847926492825,7.116142723725688,9.427484751812242,18.318426196172094,11.583390580980165,11.769993450010064,72.0,7.75,0.75,0.25
11,0,4085.0,86.0,1.0,360.0,18.355986714876195,15.428098316353022,8.248551850264318,10.975171496984744,8.007604071464371,6.728950645515975,9.296544064274688,18.345760105469886,10.802924227963913,9.320652751551268,57.75,12.5,0.75,0.25
11,1,3595.0,75.25,1.0,349.0,18.362284569955435,13.302321786736163,10.070053644660485,12.004587035956206,8.117847926492825,7.116142723725688,9.427484751812242,18.318426196172094,11.583390580980165,11.769993450010064,56.75,7.25,1.0,0.25
11,2,3675.0,83.75,1.0,360.0,18.639467335704424,10.59453222331618,9.611431184533473,11.335213204327273,7.631148016259753,15.999597047983379,9.145887111250456,17.705620455982505,11.198990582166434,10.191521613891004,62.5,9.5,0.75,0.0
11,3,3910.0,82.75,1.0,360.0,18.509221112274354,12.315478452101358,11.330114649648397,11.445927687127405,7.390075570076215,18.558776741578388,8.980831248407661,18.562448049954966,11.949408910879335,13.857066369370928,59.0,10.25,0.75,0.25
11,4,3325.0,74.5,1.0,347.25,18.634915367436864,5.235909867016331,12.506384710794253,11.507840084081439,7.071024744871977,12.602901875112433,8.81568460384122,17.592173846263055,12.420641920597777,11.073513061296056,58.75,6.0,1.25,0.0
11,5,4205.0,85.25,1.0,360.0,18.362284569955435,13.302321786736163,10.04304434934257,12.004587035956206,8.117847926492825,8.593649304840204,9.427484751812242,18.561681827871027,11.583390580980165,11.769993450010064,67.0,7.0,0.75,0.5
11,6,2440.0,57.75,1.0,300.75,17.910687059426785,15.428098316353022,8.248551850264318,17.353772204318943,8.007604071464371,6.728950645515974,9.296544064274688,17.885539911260008,10.802924227963913,8.916535537810269,48.5,4.25,0.25,0.0
