Generation,BestAgentID,BestFitness,AvgFitness,WorstFitness,FitnessStd,BestScore,BestLines,BestLevel,BestTime,Num1Line,Num2Line,Num3Line,NumTetris,W1:AggHeight,W2:Holes,W3:Blockades,W4:Bumpiness,W5:AlmostFull,W6:FillsWell,W7:ClearBonus4,W8:ClearBonus3,W9:ClearBonus2,W10:ClearBonus1
22,0,227.65,192.55607090688503,124.62400088287252,31.688442456820177,6300.0,94.0,1.0,360.0,50.0,13.0,4.0,1.5,12.374897926108337,14.683197751087258,11.841795036604509,5.693767555649229,3.7833413633076427,16.473193254855477,5.504005876972356,9.491260493740889,6.726649756015847,5.838086626258113
23,6,267.04999999999995,183.4197535389782,-16.436890033946934,86.92431021195027,7710.0,107.75,1.0,360.0,59.0,15.25,2.75,2.5,12.37489792610834,14.683197751087258,11.841795036604509,5.693767555649229,3.783341363307643,16.473193254855477,5.62911094532252,8.937794662260542,6.927479896371951,5.838086626258112
24,9,215.7,202.41,189.95,8.600255810148907,5795.0,90.75,1.0,360.0,51.75,11.75,3.5,1.25,17.662738652449768,14.661014431035905,12.180340423965307,5.632567110054583,3.7833413633076427,16.442368714015515,8.38364356159618,9.792796744459634,6.705342783925033,6.670311252853408
25,0,229.49999999999997,201.85191728869947,169.05667288699468,19.015150006325506,6415.0,93.0,1.0,360.0,51.0,12.25,3.5,1.75,17.662738652449768,14.661014431035905,12.180340423965307,5.632567110054583,3.7833413633076427,16.442368714015515,8.38364356159618,9.792796744459634,6.705342783925033,6.670311252853408
26,3,232.52499999999998,204.56043274506558,161.40432745065598,18.86186422735971,6575.0,92.5,1.0,360.0,46.25,15.0,2.75,2.0,17.662738652449768,14.347785206096205,4.680501512416126,5.8962793427417495,4.1883213840288915,15.101121661790378,7.93434853780876,9.800264590770926,14.489187094058986,6.670311252853408
27,1,212.4,169.18019148373335,-16.098085162666354,62.941354800462946,6050.0,80.25,1.0,360.0,41.25,11.0,3.0,2.0,17.662738652449768,14.212163161878793,12.111318530466868,5.632567110054583,4.221888609675379,16.404143949856383,7.771547369464983,9.800264590770926,14.489187094058986,6.670311252853408
28,6,192.60000000000002,165.68250000000003,140.04999999999998,13.102189940998423,5380.0,70.5,1.0,360.0,37.0,10.5,1.5,2.0,17.662738652449768,13.26145638272105,12.138815216740882,5.632567110054583,4.068165845307905,8.588743421733373,8.066671274420592,9.827385049522933,10.833063279618182,6.687879090271653
29,0,166.175,155.055,138.95000000000002,7.940472278145677,4085.0,68.0,1.0,360.0,39.0,11.75,0.5,1.0,17.662738652449768,13.26145638272105,12.138815216740882,5.632567110054583,4.068165845307905,8.588743421733373,8.066671274420592,9.827385049522933,10.833063279618182,6.687879090271653
30,9,173.75,135.60754840296735,-15.733157121060103,57.29553471787551,4265.0,74.0,1.0,360.0,44.75,10.5,1.75,0.75,16.460073381985556,14.28344716896558,6.234861978430128,5.636159212387651,3.860630987634647,15.087061152590413,8.050868235035475,10.145252801844332,10.77509438600547,8.540128900480537
31,5,164.95,147.92125165144358,106.78751651443591,15.852586246489526,4120.0,66.25,1.0,360.0,41.75,8.0,1.5,1.0,17.662738652449768,13.1470606533561,18.191375186327587,6.317874829855599,4.212190207547117,6.274554762696141,7.437789291780428,9.99750403877266,13.671519084524192,6.948234751300674
32,6,184.175,154.15467476624207,121.72174766242085,14.719288216946206,4935.0,71.0,1.0,360.0,41.5,8.75,2.0,1.5,17.1178076717219,13.893171767865013,15.237353067384632,5.9833503991137595,4.112377323206172,7.333030884261478,8.159002453466968,10.204196997183024,11.929368398400959,7.382299560367556
33,3,176.9,146.47832469381885,-32.094579432855106,60.25247991142146,4375.0,75.5,1.0,360.0,45.0,10.75,2.0,0.75,17.086323961964133,13.913464501558307,8.553408304936735,6.12539509877868,4.207859802248233,18.731220619921437,8.005788041682543,10.019013310223922,10.514560636181784,8.695479004454747
34,1,180.22500000000002,150.02120041667075,39.11450416670743,38.767554827288855,4630.0,72.75,1.0,360.0,44.5,9.75,1.25,1.25,16.799712874560907,13.893171767865013,15.237353067384632,5.80172715574303,3.9516548578101163,7.333030884261478,7.645748068460592,10.204196997183024,11.929368398400959,7.382299560367556
35,8,174.525,152.99315811177033,110.95658111770321,16.370485570678486,4600.0,67.5,1.0,360.0,36.25,9.75,2.25,1.25,17.08315009096086,13.765582780019548,15.350241121716603,5.718899683246805,3.9170845691104974,7.032924788344079,7.8956161449881135,10.204196997183024,12.777501124938313,7.21239611463023
36,7,163.725,149.97875,136.3625,6.5606212786976155,4180.0,63.0,1.0,360.0,40.75,6.75,1.25,1.25,16.8912752724881,13.983265363669926,13.458743241343823,5.890732410764298,4.042803356219008,8.876797659129119,6.209654610280167,10.162271989148966,11.526867351044512,8.490132713779845
37,8,159.2,144.30177827662908,103.31778276629083,14.7984909628254,3970.0,62.75,1.0,360.0,31.75,12.0,1.0,1.0,16.869769721288176,13.902136805741033,13.576210751074823,5.8073296081361185,4.022243286688383,7.790674491006041,7.0629450967328395,10.204196997183026,12.466830355581571,6.054253222910372
38,4,154.52500000000003,140.06195558887174,101.26705588871769,13.861602832384843,3750.0,62.5,1.0,360.0,35.0,10.0,1.5,0.75,17.03156755620761,13.8166016035252,13.98965511438153,5.83409536546702,4.022243286688383,7.649317508714708,6.84949636708877,10.389627068664183,12.777501124938313,6.528595057905887
39,4,160.4,138.22205924905364,-10.529407509463171,49.82549351688478,3825.0,67.25,1.0,360.0,40.0,11.0,0.75,0.75,16.89844485336244,13.830153413797206,13.98965511438153,5.8763087742685105,4.033115227188006,7.649317508714708,6.84949636708877,10.337745365783277,12.777501124938313,7.273712818680944
40,5,162.55,143.76481837626912,119.72318376269084,12.260067608535733,4235.0,61.0,1.0,360.0,25.25,13.5,1.25,1.25,17.026558356916418,11.054022231058324,13.930274492096139,5.849940250845196,4.079818986297704,8.01844926834896,6.9681012151550235,10.369272811766304,12.777501124938313,1.5921904673188547
41,4,163.5,147.89499999999998,135.225,8.334565075635318,4240.0,60.75,1.0,360.0,37.25,8.0,0.5,1.5,14.699217633859675,13.854594039572186,7.152782821729756,5.851943293211548,3.9925431992943445,8.385996409218924,6.664585558684303,10.111458979419803,12.481060094523588,7.770081741572856
42,0,149.475,142.455,136.775,4.029094191006206,3480.0,61.5,1.0,360.0,42.0,7.5,0.5,0.75,14.699217633859675,13.854594039572186,7.152782821729756,5.851943293211548,3.9925431992943445,8.385996409218924,6.664585558684303,10.111458979419803,12.481060094523588,7.770081741572856
43,4,163.25,148.03749999999997,135.525,8.848059462390609,4265.0,61.25,1.0,360.0,31.0,10.0,1.75,1.25,19.552945591151474,11.753808462123917,10.2174192919331,5.859097101445157,4.0592635418334995,8.044875376952312,6.971563014132762,10.249314725793433,12.691004781549351,3.0421628226318145
44,0,132.575,123.1375,116.92500000000001,4.488516597941903,3195.0,47.75,1.0,360.0,26.75,7.75,0.5,1.0,19.552945591151474,11.753808462123917,10.2174192919331,5.859097101445157,4.0592635418334995,8.044875376952312,6.971563014132762,10.249314725793433,12.691004781549351,3.0421628226318145
45,9,131.625,118.54249999999999,112.625,6.410002437597042,3215.0,46.5,1.0,360.0,26.0,6.75,1.0,1.0,19.574330041063593,11.753808462123917,10.2174192919331,5.859097101445157,4.201505852763027,8.044875376952312,6.971563014132762,10.249314725793433,12.691004781549351,3.0421628226318145
46,8,130.325,113.90274059030439,76.60872394374468,17.36253126699428,3120.0,47.75,1.0,360.0,24.25,8.0,1.5,0.75,18.464323065348072,12.229941289597253,9.523300385514448,5.855604579403944,4.135754399947853,8.122188798820435,6.901988067787794,10.159120229994219,12.63141270096763,4.117814984854638
47,2,129.375,117.67852283883185,92.71022838831848,9.154601015442918,3090.0,47.25,1.0,360.0,24.75,7.5,1.5,0.75,18.464323065348072,12.229941289597253,9.523300385514448,5.855604579403944,4.135754399947853,8.122188798820435,7.098997519401016,10.159120229994219,12.63141270096763,4.211165024319162
48,3,121.0,112.42750000000001,102.725,5.783926542583336,2890.0,40.75,1.0,360.0,22.25,6.5,0.5,1.0,19.54158717138401,11.83391752032333,10.251534681000088,5.8107934166997515,4.17301581092279,8.044875376952312,7.058267754338125,10.213120887982528,12.690906954590844,3.0421628226318145
49,5,197.875,169.3068981061544,157.00000000000003,11.924622477312273,5815.0,67.0,1.0,360.0,29.75,11.0,1.75,2.5,19.0125917278508,11.994763750893794,9.959956374035643,5.863591847952892,4.156922468561589,8.027599654258301,7.116828659962224,10.199257887714134,12.660847173931401,1.8497086228740005
