Generation,AgentID,Score,Lines,Level,Time,W1_AggHeight,W2_Holes,W3_Blockades,W4:Bumpiness,W5:AlmostFull,W6_FillsWell,W7:ClearBonus4,W8:ClearBonus3,W9:ClearBonus2,W10:ClearBonus1,Num1Line,Num2Line,Num3Line,NumTetris
0,0,3360,78,1,360,16.72528015210233,6.4785511905972575,3.1962593039308307,13.17203608120148,8.95500039973337,7.332684553450898,1.5996544538452389,12.581616640935264,5.357246015521943,6.3247505364558005,54,12,0,0
0,1,4060,90,1,360,6.715784310851623,11.006143417646692,16.621515924354558,8.167097660273168,2.1155320901902024,10.893593259847203,7.995949666321798,17.910781222360086,19.16223946031472,0.29135031097970515,59,14,1,0
0,2,160,4,1,98,18.253638719720378,15.048153249028198,3.967770820098209,4.517799041202817,11.647294169449694,19.320378789013507,11.99791546452604,1.4295314220267343,17.234847326576734,19.023995052592294,4,0,0,0
0,3,500,12,1,149,14.529863750900253,2.2155735058892394,8.9046963804252,11.212336730506243,19.077949953402577,4.836145970535944,4.6813959922382296,3.964756031314697,18.79611003682962,13.171935926913518,10,1,0,0
0,4,860,21,1,193,7.75686173420759,1.6698495529374673,10.633244518357108,6.906549319106094,8.469587827684364,6.585919213247562,16.701562087212107,12.598555732770215,10.97315642336081,8.574314613327704,19,1,0,0
0,5,1960,49,1,288,4.1694201080752435,19.873520813716812,3.571549695403673,19.168907287575962,4.390502936636034,8.21930659007577,6.900661771542618,16.19941521867039,15.649125221102398,16.623022806841348,49,0,0,0
0,6,3940,91,1,360,12.2959539338977,10.832647364975982,17.8875651820266,8.424012055087127,10.451330555807287,0.5571209366265003,6.543124939083848,3.522212208964718,1.0341043520599573,6.840861909656206,76,6,1,0
0,7,1080,27,1,212,8.568432097204965,2.049268466903992,5.6216262672593444,6.66259128077624,12.072628645735904,9.402049013805394,5.505505785180866,3.8681065302478372,12.602416437211447,19.38016376233765,27,0,0,0
0,8,3260,68,1,345,3.958047812217146,8.614036090307195,7.00793137381411,5.06363806599148,8.9617657359046,2.856212062569381,0.8967852752193003,10.094204549797643,18.97658054591035,8.218371303483334,44,9,2,0
0,9,3900,91,1,360,15.309791310281552,13.907757089376046,10.887414056039127,9.093292633646303,0.6765577359962298,6.814523652763642,18.30004379573087,1.5805367568682163,12.322976918970767,6.794334050424426,65,13,0,0
1,0,4100,96,1,360,15.309791310281552,13.907757089376046,10.887414056039127,9.093292633646303,0.6765577359962298,6.814523652763642,18.30004379573087,1.5805367568682163,12.322976918970767,6.794334050424426,70,13,0,0
1,1,3380,81,1,353,6.715784310851623,11.006143417646692,16.621515924354558,8.167097660273168,2.1155320901902024,10.893593259847203,7.995949666321798,17.910781222360086,19.16223946031472,0.29135031097970515,67,7,0,0
1,2,1480,36,1,237,3.9958192694699006,8.402463283816317,4.517075018836603,8.687980938566753,5.364785232720866,5.4682759050223675,11.340283497414609,14.18245013547815,19.45002931854741,12.657481183202583,32,2,0,0
1,3,420,10,1,119,15.309280658218835,8.148979009775474,11.033921260495893,8.998229522543376,18.665763511278946,6.319882078724005,15.006145882023372,3.69729563493571,15.557039381255294,1.1333153304136756,8,1,0,0
1,4,0,0,1,82,14.427998862125737,13.801420454465422,7.465870928925944,8.866147420619596,17.988056162674514,4.263587154575128,15.98512402612224,6.058265533128055,10.448330790614525,6.794334050424426,0,0,0,0
1,5,740,18,1,169,4.148082323871627,1.312732195747825,5.869855463346349,12.026010192392453,8.9617657359046,17.938065889182397,4.883630409010736,10.357439763429111,16.022582066288916,5.705130223241299,16,1,0,0
1,6,1200,21,1,168,7.326378012852057,16.570879382275827,11.895309454612908,3.7000039309818087,5.628080227106289,16.60460180570684,7.117399984093049,14.28295450772556,0.8056682001597519,6.160503253429523,15,0,2,0
1,7,4380,101,1,360,13.257213548105563,10.325210475655505,6.766389018888255,7.968008420887242,4.146380510035462,7.602361364309775,14.382982246621165,17.033549064857993,0.7155248034721944,11.4617669036745,82,8,1,0
1,8,3000,67,1,322,3.1940156282232284,7.7508608837941315,14.19229646320163,9.11835982273963,8.958382631657159,5.62391074461269,1.194341880530262,11.353963445295491,12.166035241004398,7.279266496286882,50,7,1,0
1,9,660,16,1,155,4.988417791842609,2.049268466903992,6.23282602351011,6.66259128077624,12.072628645735904,9.662208652475584,5.505505785180866,3.29009545870224,15.883681055752348,19.38016376233765,14,1,0,0
2,0,2860,68,1,360,15.309791310281552,13.907757089376046,10.887414056039127,9.093292633646303,0.6765577359962298,6.814523652763642,18.30004379573087,1.5805367568682163,12.322976918970767,6.794334050424426,54,7,0,0
2,1,2960,65,1,360,13.257213548105563,10.325210475655505,6.766389018888255,7.968008420887242,4.146380510035462,7.602361364309775,14.382982246621165,17.033549064857993,0.7155248034721944,11.4617669036745,59,0,2,0
2,2,3140,67,1,360,8.01778854096238,11.06179551410239,6.556243514811153,4.411962515958565,5.465288527252941,15.543223395515323,3.5360546192942137,15.239371478259004,0.5568620568088427,10.038251816259281,51,5,2,0
2,3,2600,63,1,360,11.188946241175788,13.882151926816295,16.2270198207565,9.71595769038661,14.046160771550683,1.8321732007788067,15.319658109588323,11.51296840274655,15.585323566520973,17.803076824971438,55,4,0,0
2,4,1580,35,1,278,3.9958192694699006,9.56944741122402,5.763965555294383,8.476841024139265,4.232152074524043,7.321418645297004,14.18570208181993,15.495163741638153,11.509440459401134,1.2565700542397644,32,0,1,0
2,5,2540,60,1,360,13.768360633357831,8.86438552505207,9.927748042072313,14.380366683537504,1.6027873620724011,6.944633791316779,14.382982246621165,9.528132222044649,12.139830443305536,10.986647096952915,46,7,0,0
2,6,1820,36,1,285,12.896675255881815,12.712924903738502,13.981495153539335,0.6998404084363679,3.348309046119737,12.897950056116951,7.666692721038455,16.63754566811839,12.719748949916902,2.3512100527541153,13,10,1,0
2,7,2940,66,1,360,13.62830542336127,14.468670370928885,11.064929110433681,10.545072031386379,1.8907777154076169,17.548189411742737,13.56608798532398,4.108114196107125,9.897173400540854,6.660835069457785,51,6,1,0
2,8,2920,69,1,360,14.910309230492208,13.907757089376046,10.041333729546805,9.046452674863302,0.6765577359962298,6.814523652763642,19.224119845236128,1.5805367568682163,17.863136127185705,10.606850998012366,53,8,0,0
2,9,3420,70,1,360,11.983246974919679,11.666804483266203,7.9154508919927276,6.032322054936772,4.464655380384994,9.52686453122962,6.92761630421838,16.503464955569285,0.7348879561832691,10.198113259136361,53,4,3,0
3,0,6320,84,1,360,11.983246974919679,11.666804483266203,7.9154508919927276,6.032322054936772,4.464655380384994,9.52686453122962,6.92761630421838,16.503464955569285,0.7348879561832691,10.198113259136361,48,8,4,2
3,1,4040,88,1,360,13.257213548105563,10.325210475655505,6.766389018888255,7.968008420887242,4.146380510035462,7.602361364309775,14.382982246621165,17.033549064857993,0.7155248034721944,11.4617669036745,66,8,2,0
3,2,5680,80,1,360,14.123900952012571,12.110309848725649,8.369639534177061,7.968008420887242,2.2586529693401465,6.5149282638269215,17.325985925375,11.118612057935202,4.440798409384062,0.0319368592916197,47,11,1,2
3,3,4620,83,1,360,14.910309230492208,13.907757089376046,10.041333729546805,9.046452674863302,0.6765577359962298,6.884556011599929,19.224119845236128,14.583916786062716,17.863136127185705,10.606850998012366,53,13,0,1
3,4,4580,81,1,360,12.789148381282788,14.918028415691813,12.166743018133971,9.882262114771983,9.019092151872993,2.839775536151047,13.830963090011222,8.189365743695591,12.777940220659344,10.781129744272576,62,6,1,1
3,5,360,9,1,114,3.9958192694699006,8.99507218096564,11.581906811281575,9.119805619033153,9.511328871866496,6.979251995572131,0.8804749150711217,4.8862486458299985,16.834378057438432,5.020005589966704,9,0,0,0
3,6,3240,80,1,360,14.400490320909261,5.483764174308614,8.801361535361725,8.541763195773918,2.409987706000443,7.285456844784237,16.317237080288514,9.402812765030415,6.447313819161366,9.156976834887175,76,2,0,0
3,7,4640,85,1,360,13.115526326241891,6.574323719408837,17.758036931371862,7.540074221165284,2.640932682964454,8.190838022676468,12.676044682786278,9.111960036786256,6.442870371178422,5.922586032517986,61,10,0,1
3,8,3680,83,1,360,13.424052841483984,12.835165787054622,8.961887283342106,7.822336618509364,2.6587509580596813,8.191752289467075,12.980399912219145,9.204256360553286,9.166030956905882,9.938211765093632,62,9,1,0
3,9,4780,86,1,360,13.438661175361691,12.351180368179365,8.868186315686565,9.228079332143308,3.029764426410691,12.465434421516015,14.015080177154175,9.860365211267291,5.189451094967721,9.04127657835901,67,6,1,1
4,0,4580,90,1,360,11.983246974919679,11.666804483266203,7.9154508919927276,6.032322054936772,4.464655380384994,9.52686453122962,6.92761630421838,16.503464955569285,0.7348879561832691,10.198113259136361,67,4,5,0
4,1,4680,92,1,360,14.123900952012571,12.110309848725649,8.369639534177061,7.968008420887242,2.2586529693401465,6.5149282638269215,17.325985925375,11.118612057935202,4.440798409384062,0.0319368592916197,52,14,4,0
4,2,4180,93,1,360,13.548375420658838,12.110309848725649,8.577367370132835,7.494111635878222,3.433278837464786,7.599224167266523,12.778980479352441,9.84890339365279,5.56310673444586,0.15811199486285282,62,14,1,0
4,3,5920,90,1,360,13.410789430288776,14.61668881507498,11.243995381101016,8.606166986106004,7.4212083243293865,7.869365450820938,13.805686113380217,8.42512653841808,7.244545677169817,10.427774195004108,58,12,0,2
4,4,3400,55,1,278,13.193938261263398,10.868704290327253,12.776227691815901,2.1794709673856727,2.8270712867362757,11.63770405648503,12.819130279057457,18.195753970139304,5.722472791665881,6.649632917299881,25,6,6,0
4,5,4080,94,1,360,13.295329102161473,12.495783791965538,3.4672843412275434,7.900786959273573,2.6587509580596813,19.716612108319392,15.849624091390657,9.156866615276874,5.4933623343778315,7.589838183610421,62,16,0,0
4,6,4060,93,1,360,13.438661175361691,12.349143795844808,8.783730727979105,9.228079332143308,2.602084971049058,12.472741980234783,12.88382969474175,9.860365211267291,4.873143003324641,18.139794390235156,74,8,1,0
4,7,3480,82,1,360,13.019961565688751,11.88159327602597,8.13541357505725,13.480583135801613,3.2204289283678023,7.783793852134656,11.963526648356705,15.47906322315827,10.210309100502183,5.294393776146873,62,10,0,0
4,8,3760,89,1,360,14.509730793889457,5.116115844796337,9.189810843046008,8.497117774604957,1.4824409552761717,6.767215084092317,2.2598066441514697,5.416957469463208,11.0261034996225,2.747631925144308,69,10,0,0
