Generation,BestAgentID,BestFitness,AvgFitness,WorstFitness,FitnessStd,BestScore,BestLines,BestLevel,BestTime,Num1Line,Num2Line,Num3Line,NumTetris,W1:AggHeight,W2:Holes,W3:Blockades,W4:Bumpiness,W5:AlmostFull,W6:FillsWell,W7:ClearBonus4,W8:ClearBonus3,W9:ClearBonus2,W10:ClearBonus1
23,5,247.4,178.9051944624441,-17.200654440204886,88.05654733795586,6600.0,107.0,1.0,360.0,75.0,12.0,0.0,2.0,11.517849775775664,14.156703178305916,11.03075855490144,5.6767077833074095,4.047441067326817,1.9212433504521975,8.267770702637241,8.008121319141203,12.429112244688906,5.833295823554875
24,9,231.5,201.35000000000002,184.70000000000002,15.856623221859062,6740.0,89.0,1.0,360.0,46.0,10.0,5.0,2.0,17.662738652449768,14.661014431035905,12.180340423965307,5.632567110054583,3.7833413633076427,16.442368714015515,8.38364356159618,9.792796744459634,6.705342783925033,6.670311252853408
25,7,266.4,209.68,176.4,27.37972972839578,8400.0,90.0,1.0,360.0,40.0,14.0,2.0,4.0,17.662738652449768,14.347785206096205,12.20038467570542,5.632567110054583,4.221888609675379,15.101121661790378,7.93434853780876,9.800264590770926,14.489187094058986,6.670311252853408
26,3,265.29999999999995,197.76173098026237,1.017309802623906,70.3887437848821,7960.0,100.0,1.0,360.0,49.0,15.0,3.0,3.0,17.662738652449768,14.347785206096205,4.680501512416126,5.8962793427417495,4.1883213840288915,15.101121661790378,7.93434853780876,9.800264590770926,14.489187094058986,6.670311252853408
27,6,210.0,166.83467930742626,-40.5532069257372,70.39637092623735,5840.0,81.0,1.0,360.0,51.0,8.0,2.0,2.0,17.662738652449768,14.280912923883708,8.344475872690001,5.766248572678484,4.204872653400146,15.74361363040457,7.854074820237027,9.800264590770928,14.489187094058986,6.670311252853409
28,6,194.1,168.8,135.7,15.691016538134171,5380.0,72.0,1.0,360.0,37.0,12.0,1.0,2.0,17.662738652449768,13.26145638272105,12.138815216740882,5.632567110054583,4.068165845307905,8.588743421733373,8.066671274420592,9.827385049522933,10.833063279618182,6.687879090271653
29,3,173.1,152.63,141.9,9.48251548904614,4680.0,66.0,1.0,360.0,37.0,5.0,5.0,1.0,15.394691088501675,14.285852890783733,9.425094977573606,5.512667283923461,4.1332923536245,14.463805480935575,8.207936685471815,10.254398555134383,7.2493604598265,10.321108095996527
30,1,197.70000000000002,131.87957999196496,0.7760495006659553,74.9110983840446,5320.0,81.0,1.0,360.0,48.0,7.0,5.0,1.0,17.662738652449768,12.346493211008085,10.535961759768067,5.638703873853942,4.138131150051654,4.253007607210381,7.556503986909082,10.02463973206184,10.602787553921749,8.770111248977805
31,0,156.9,139.59,132.0,7.379356340494746,3800.0,63.0,1.0,360.0,50.0,3.0,1.0,1.0,16.460073381985556,14.28344716896558,6.234861978430128,5.636159212387651,3.860630987634647,15.087061152590413,8.050868235035475,10.145252801844332,10.77509438600547,8.540128900480537
32,6,206.6,157.63000000000002,145.8,18.107459788716913,6180.0,68.0,1.0,360.0,37.0,8.0,1.0,3.0,17.1178076717219,13.893171767865013,15.237353067384632,5.9833503991137595,4.112377323206172,7.333030884261478,8.159002453466968,10.204196997183024,11.929368398400959,7.382299560367556
33,3,204.79999999999998,147.77474310771385,-27.15256892286161,60.38432329139954,5960.0,74.0,1.0,360.0,34.0,10.0,4.0,2.0,17.086323961964133,13.913464501558307,8.553408304936735,6.12539509877868,4.207859802248233,18.731220619921437,8.005788041682543,10.019013310223922,10.514560636181784,8.695479004454747
34,1,179.9,153.0134922188868,59.734922188867735,33.523593063269416,4600.0,74.0,1.0,360.0,40.0,12.0,2.0,1.0,16.799712874560907,13.893171767865013,15.237353067384632,5.80172715574303,3.9516548578101163,7.333030884261478,7.645748068460592,10.204196997183024,11.929368398400959,7.382299560367556
35,8,177.0,149.4856324470813,44.65632447081286,36.42812681734227,4740.0,69.0,1.0,360.0,31.0,11.0,4.0,1.0,17.08315009096086,13.765582780019548,15.350241121716603,5.718899683246805,3.9170845691104974,7.032924788344079,7.8956161449881135,10.204196997183024,12.777501124938313,7.21239611463023
36,7,176.6,151.68,135.3,12.630423587512809,4880.0,62.0,1.0,360.0,37.0,7.0,1.0,2.0,16.8912752724881,13.983265363669926,13.458743241343823,5.890732410764298,4.042803356219008,8.876797659129119,6.209654610280167,10.162271989148966,11.526867351044512,8.490132713779845
37,0,171.20000000000002,146.35999999999999,132.3,12.129154958198862,4720.0,59.0,1.0,360.0,38.0,5.0,1.0,2.0,16.8912752724881,13.983265363669926,13.458743241343823,5.890732410764298,4.042803356219008,8.876797659129119,6.209654610280167,10.162271989148966,11.526867351044512,8.490132713779845
38,4,178.70000000000002,139.76730090866138,63.67300908661351,28.764610293242434,5020.0,62.0,1.0,360.0,23.0,14.0,1.0,2.0,17.03156755620761,13.8166016035252,13.98965511438153,5.83409536546702,4.022243286688383,7.649317508714708,6.84949636708877,10.389627068664183,12.777501124938313,6.528595057905887
39,8,186.70000000000002,137.4664546951876,-37.035453048124225,59.610245023686346,5220.0,67.0,1.0,360.0,28.0,14.0,1.0,2.0,17.03156755620761,13.8166016035252,13.854747619560618,5.83409536546702,4.079818986297704,7.649317508714708,6.84949636708877,10.389627068664183,12.777501124938313,1.2434911025014903
40,5,166.9,139.83927350507633,34.592735050763324,36.458789302467075,4400.0,64.0,1.0,360.0,25.0,13.0,3.0,1.0,17.026558356916418,11.054022231058324,13.930274492096139,5.849940250845196,4.079818986297704,8.01844926834896,6.9681012151550235,10.369272811766304,12.777501124938313,1.5921904673188547
41,4,175.5,144.75,130.4,14.047579862737921,4740.0,63.0,1.0,360.0,41.0,7.0,0.0,2.0,14.699217633859675,13.854594039572186,7.152782821729756,5.851943293211548,3.9925431992943445,8.385996409218924,6.664585558684303,10.111458979419803,12.481060094523588,7.770081741572856
42,0,172.0,145.7,131.1,12.654801460315367,4640.0,61.0,1.0,360.0,41.0,6.0,0.0,2.0,14.699217633859675,13.854594039572186,7.152782821729756,5.851943293211548,3.9925431992943445,8.385996409218924,6.664585558684303,10.111458979419803,12.481060094523588,7.770081741572856
43,1,181.79999999999998,150.29999999999998,133.7,17.238909478270365,5160.0,63.0,1.0,360.0,29.0,10.0,2.0,2.0,14.699217633859675,13.854594039572186,7.152782821729756,5.851943293211548,3.992543199294345,8.385996409218924,6.664585558684303,9.851360027005486,12.481060094523588,7.770081741572855
44,8,140.8,123.56000000000002,110.30000000000001,9.494440478511624,3660.0,49.0,1.0,360.0,24.0,6.0,3.0,1.0,14.699217633859677,13.854594039572182,7.1527828217297555,5.851943293211548,3.992543199294345,8.385996409218924,6.664585558684303,9.851360027005486,12.48106009452359,7.773338521880471
45,9,136.3,113.96,104.5,8.881463843308717,3560.0,46.0,1.0,360.0,19.0,7.0,3.0,1.0,19.574330041063593,11.753808462123917,10.2174192919331,5.859097101445157,4.201505852763027,8.044875376952312,6.971563014132762,10.249314725793433,12.691004781549351,3.0421628226318145
46,0,149.4,112.46000000000001,103.0,12.773895255559285,4200.0,45.0,1.0,360.0,20.0,7.0,1.0,2.0,19.574330041063593,11.753808462123917,10.2174192919331,5.859097101445157,4.201505852763027,8.044875376952312,6.971563014132762,10.249314725793433,12.691004781549351,3.0421628226318145
47,2,151.5,120.46,98.19999999999999,16.53306989037426,4140.0,48.0,1.0,360.0,26.0,7.0,0.0,2.0,18.464323065348072,12.229941289597253,9.523300385514448,5.855604579403944,4.135754399947853,8.122188798820435,7.098997519401016,10.159120229994219,12.63141270096763,4.211165024319162
48,3,162.79999999999998,117.34,99.6,20.42734441869525,5060.0,41.0,1.0,360.0,14.0,6.0,1.0,3.0,19.54158717138401,11.83391752032333,10.251534681000088,5.8107934166997515,4.17301581092279,8.044875376952312,7.058267754338125,10.213120887982528,12.690906954590844,3.0421628226318145
49,5,205.79999999999998,164.2,145.2,18.90581920996813,6060.0,69.0,1.0,360.0,39.0,9.0,0.0,3.0,19.0125917278508,11.994763750893794,9.959956374035643,5.863591847952892,4.156922468561589,8.027599654258301,7.116828659962224,10.199257887714134,12.660847173931401,1.8497086228740005
