Generation,BestAgentID,BestFitness,AvgFitness,WorstFitness,FitnessStd,BestScore,BestLines,BestLevel,BestTime,Num1Line,Num2Line,Num3Line,NumTetris,W1:AggHeight,W2:Holes,W3:Blockades,W4:Bumpiness,W5:AlmostFull,W6:FillsWell,W7:ClearBonus4,W8:ClearBonus3,W9:ClearBonus2,W10:ClearBonus1
0,5,250.29999999999998,85.16512381863505,-25.01917882832368,113.0760951635764,5860.0,130.0,1.0,360.0,94.0,15.0,2.0,0.0,8.634397784896153,8.193847475092808,9.638494549427893,4.768252147824034,0.613519940261822,8.839067626546782,11.734649051909848,18.495690423139614,1.7212237252132077,3.3244916866697722
1,0,179.6,104.68680816603474,-27.82977602843392,79.78417704484406,4380.0,77.0,1.0,360.0,47.0,13.0,0.0,1.0,8.634397784896153,8.193847475092808,9.638494549427893,4.768252147824034,0.613519940261822,8.839067626546782,11.734649051909848,18.495690423139614,1.7212237252132077,3.3244916866697722
2,1,141.7,115.68049018408348,38.304901840834894,26.884563252427274,3520.0,52.0,1.0,360.0,38.0,2.0,2.0,1.0,8.49011607378447,10.18806466739747,16.044807765721405,4.93544621065146,0.7088527356439852,10.111946208965744,5.079491043835795,15.970180773034656,1.9385168335082172,4.489702526566728
3,0,171.4,132.13457200058218,-28.054279994178287,54.163836134658524,4300.0,70.0,1.0,360.0,50.0,5.0,2.0,1.0,16.708683509936943,9.17262413445203,12.60153883278802,4.850312239829259,0.6603099866778269,1.5631637219261114,11.915717829327962,17.137023169912514,1.2226850852930862,3.9259123299238157
4,9,188.4,145.95621613921105,-39.23783860788978,62.66213983088829,4900.0,78.0,1.0,360.0,45.0,10.0,3.0,1.0,12.446366452650832,9.108800766797302,9.604870656599797,3.7849476174173007,0.6603099866778269,5.038829170213993,10.261213277779282,17.112805530986485,5.051026761989524,3.7044565247269987
5,0,201.9,150.03156408827962,-25.35427999417829,77.37056087395476,5000.0,90.0,1.0,360.0,65.0,9.0,1.0,1.0,16.708683509936943,9.17262413445203,12.60153883278802,4.850312239829259,0.6603099866778269,1.5631637219261114,11.915717829327962,17.137023169912514,1.2226850852930862,3.9259123299238157
6,3,214.0,150.48002132283642,-38.75616325858155,92.2877845307087,5340.0,97.0,1.0,360.0,66.0,12.0,1.0,1.0,12.473104820332338,8.733751639804234,9.677861014729391,3.7894770111627043,0.8351210286366123,7.48691748679337,2.5717529731850575,15.510215205624654,8.325869493380363,8.191735695235387
7,1,178.6,151.85645469518758,-38.63545304812422,63.63688388530525,3880.0,88.0,1.0,360.0,67.0,9.0,1.0,0.0,12.473104820332338,8.733751639804234,9.677861014729391,3.7894770111627043,0.8351210286366123,7.48691748679337,2.5717529731850575,15.510215205624654,8.325869493380363,8.191735695235387
8,1,258.59999999999997,157.82696171992342,-24.641501809253494,110.11203989744288,7480.0,105.0,1.0,360.0,67.0,6.0,6.0,2.0,7.989605974026965,13.565502257486456,15.289070128880969,0.6316295819338924,0.8882814609937868,5.897548733290943,8.271761977590282,16.00268715942965,7.690340546967572,9.795189200039422
9,8,169.0,141.22518346106284,-31.1481653893718,57.73391011443374,3840.0,79.0,1.0,360.0,56.0,7.0,3.0,0.0,15.234320890360577,12.94237794870144,8.859716740789752,9.672939914514634,0.7812896592065443,2.2653021384481824,10.76084686717836,9.383245167375796,4.705182519994244,10.71429221349052
