Generation,BestAgentID,BestFitness,AvgFitness,WorstFitness,FitnessStd,BestScore,BestLines,BestLevel,BestTime,Num1Line,Num2Line,Num3Line,NumTetris,W1:AggHeight,W2:Holes,W3:Blockades,W4:Bumpiness,W5:AlmostFull,W6:FillsWell,W7:ClearBonus4,W8:ClearBonus3,W9:ClearBonus2,W10:ClearBonus1
0,9,257.29999999999995,80.19756715136091,-37.299623171717656,119.53698920283507,6060.0,134.0,1.0,360.0,94.0,17.0,2.0,0.0,8.429848567946934,14.76504072192502,16.95455801199411,6.345558100155949,1.418716617601283,12.593446530689361,4.332681036047979,13.99719647361587,4.776932487672577,9.366744000224859
1,0,189.1,102.62108643251239,-36.071708415452086,80.29607662844263,5080.0,76.0,1.0,360.0,47.0,5.0,5.0,1.0,8.634397784896153,8.193847475092808,9.638494549427893,4.768252147824034,0.613519940261822,8.839067626546782,11.734649051909848,18.495690423139614,1.7212237252132077,3.3244916866697722
2,8,125.1,115.65,105.30000000000001,5.686167426307457,2580.0,54.0,1.0,360.0,42.0,3.0,2.0,0.0,5.726654839406179,16.847642485147453,13.24067867595813,6.593302210401766,4.851730407163539,15.004794840091684,10.386956455797495,7.874381801163692,1.1932917143147337,15.604410848693234
3,0,193.5,138.62645469518762,-38.63545304812422,61.32231960604953,5340.0,72.0,1.0,360.0,41.0,10.0,1.0,2.0,16.708683509936943,9.17262413445203,12.60153883278802,4.850312239829259,0.6603099866778269,1.5631637219261114,11.915717829327962,17.137023169912514,1.2226850852930862,3.9259123299238157
4,0,198.70000000000002,151.31698916387325,-33.230108361267405,63.275483408271334,5420.0,76.0,1.0,360.0,53.0,6.0,1.0,2.0,16.708683509936943,9.17262413445203,12.60153883278802,4.850312239829259,0.6603099866778269,1.5631637219261114,11.915717829327962,17.137023169912514,1.2226850852930862,3.9259123299238157
5,4,212.20000000000002,158.02128840901798,-36.187115909820164,66.63809079903952,5720.0,85.0,1.0,360.0,53.0,12.0,0.0,2.0,14.91412801815894,9.17262413445203,10.393608365289348,4.081852723851088,0.6603099866778269,1.5238648025080732,11.107653722147399,16.920236250309454,4.0381782477833505,3.796286057127359
6,4,216.79999999999998,158.99360694167768,-41.26525656750491,88.09602885880439,5660.0,95.0,1.0,360.0,54.0,14.0,3.0,1.0,4.671445127616831,9.144219436269596,5.191975045597711,4.891279317271255,6.994387791046296,3.422450479808517,6.399492169748004,17.021600106949627,8.460799522220753,4.997368216111021
7,2,198.1,169.28199999999998,138.32,14.862560882970335,5380.0,76.0,1.0,360.0,42.0,13.0,0.0,2.0,14.631050699421987,8.155398513040517,6.7233160754853385,4.998773574611651,4.715806072814619,3.0225664550773086,7.536767175652875,11.624411418766792,9.316676381928186,5.672643121483368
8,4,266.9,156.31991680737374,-40.31502485110457,111.5340812997226,7500.0,113.0,1.0,360.0,75.0,9.0,4.0,2.0,16.907131850086678,11.342207394463625,6.815449485485942,6.084961663788288,0.6777893964668503,1.7609661963209269,11.107653722147399,16.934909724579413,3.771119502314366,3.324555842249247
9,1,188.6,146.37389643670886,67.23896436708851,29.020876534858346,5080.0,71.0,1.0,360.0,47.0,8.0,0.0,2.0,16.907131850086678,11.342207394463625,6.815449485485942,6.084961663788288,0.6777893964668503,1.7609661963209269,11.107653722147399,16.934909724579413,3.771119502314366,3.324555842249247
10,1,189.9,139.07485804441635,-36.551419555836496,60.37830311527577,5300.0,69.0,1.0,360.0,45.0,5.0,2.0,2.0,7.989605974026965,13.565502257486456,15.289070128880969,0.6316295819338924,0.8882814609937868,5.897548733290943,8.271761977590282,16.00268715942965,7.690340546967572,9.795189200039422
11,9,184.29999999999998,144.53113054841742,58.71130548417433,34.66563199426661,5260.0,64.0,1.0,360.0,24.0,13.0,2.0,2.0,14.026595397961072,13.084096976376772,11.431979854520568,5.014145646565634,6.711117450059018,6.823576377503519,9.551239308757134,10.508545641392201,8.532482359992212,3.846255996894593
12,8,180.29999999999998,144.99000000000004,125.19999999999999,18.153041067545676,4860.0,66.0,1.0,360.0,44.0,7.0,0.0,2.0,11.518799524672747,12.779171535061051,12.681909592123919,4.190186756746221,1.0272393846574992,9.676996480900511,2.4381048154813505,0.10215335075894258,5.957360099839878,9.387045422294092
13,8,183.0,128.2144628251382,-33.24150180925349,71.32005521237733,4940.0,72.0,1.0,360.0,41.0,6.0,5.0,1.0,13.204007319231179,12.450670817788657,13.26477324414409,4.559177678594951,2.2366092204350285,7.002741508309181,5.6046357561069025,17.49601854529109,8.216365127903238,7.4614745621316425
14,0,226.0,164.81952912650095,-39.117592825170526,100.25124974765434,5740.0,103.0,1.0,360.0,71.0,11.0,2.0,1.0,13.204007319231179,12.450670817788657,13.26477324414409,4.559177678594951,2.2366092204350285,7.002741508309181,5.6046357561069025,17.49601854529109,8.216365127903238,7.4614745621316425
15,6,196.29999999999998,158.8525570965128,-5.958187424373037,69.90620814155393,4660.0,94.0,1.0,360.0,49.0,18.0,3.0,0.0,11.9008998827084,11.923798968016275,13.691409764826208,3.1188563873505335,2.0486134722722413,4.695535121430859,9.455560913070336,15.22262183064835,12.163947185218642,1.3481612426159704
16,9,261.4,163.4919384936989,-39.23783860788978,111.5962737041716,7400.0,109.0,1.0,360.0,50.0,21.0,3.0,2.0,11.942950127781417,11.995656914495147,13.81950472355322,3.008103017417252,2.0364899655567483,4.919335383570829,8.612157727787784,7.524071700774432,11.414373630935264,2.081768142904697
17,4,226.20000000000002,163.74461726451068,53.38441718026383,55.83211386853794,6320.0,90.0,1.0,360.0,48.0,14.0,2.0,2.0,10.11686558784827,11.923798968016275,11.07061778232019,3.4128946629695194,2.3305796123989238,5.465756522562048,5.77829302685295,17.78703567885764,12.163947185218642,3.5512546996968197
18,6,225.79999999999998,158.64609735935812,32.307281600392706,68.78627226292193,6160.0,92.0,1.0,360.0,59.0,11.0,1.0,2.0,6.591217149852364,15.341106929263633,14.738193165657611,3.306673450060708,2.4442010753460908,9.039336952023453,7.337524804764269,10.009236029239466,11.267070816265331,3.5952485090831954
19,0,200.20000000000002,151.2152723218945,-33.4146244935963,90.61957647393342,4520.0,100.0,1.0,360.0,63.0,17.0,1.0,0.0,1.39384800122981,17.24699047050977,15.6292561540519,3.596265709813141,1.8807856043730729,13.035447865713797,6.101220776715969,12.41967013473494,11.199141921338585,5.0632177096904325
20,3,262.7,164.5173267391224,-18.60389897333048,113.31629155101503,7220.0,113.0,1.0,360.0,58.0,22.0,1.0,2.0,7.599788394089238,13.831853597757387,14.691198292074718,4.69693063030052,2.1627389647616546,7.350857176613849,7.741541888737633,9.26762344925454,11.010088962502605,3.5952485090831954
21,2,197.0,176.51000000000002,159.3,10.394368667696947,4940.0,86.0,1.0,360.0,51.0,14.0,1.0,1.0,18.3852641120171,15.621558769201442,15.158738395659409,3.426314990645244,2.1104888153983525,10.767664537459563,6.018978833797307,11.821411109868684,12.181656442238355,3.8051242969395846
22,0,212.79999999999998,174.91097243963551,33.60972439635534,48.69655098280529,5760.0,85.0,1.0,360.0,49.0,14.0,0.0,2.0,4.892813290580131,16.78643377324208,13.623174719910477,3.596265709813141,1.8833805574243865,8.33445443015852,7.629561903381747,10.416166676944677,11.182627257022245,4.826567741684391
23,8,209.9,184.755,158.14999999999998,12.435361876519725,5400.0,92.0,1.0,360.0,50.0,16.0,2.0,1.0,4.840446325704463,15.259636270047386,11.258705716243144,3.6839823416404998,2.6690686269022503,9.800183567764753,6.921162773479337,10.83533387759679,11.395607448720128,4.799767698354544
24,2,211.70000000000002,175.53621613921104,-37.637838607889776,71.53222709405563,5520.0,92.0,1.0,360.0,53.0,13.0,3.0,1.0,4.892813290580131,18.868823339292973,9.406132869732998,3.7320160304675225,1.815549690672669,15.697724770146461,7.4289969519525,10.85486600101088,11.182627257022244,4.6963101437070245
25,0,243.79999999999998,188.92292751376272,56.429275137627215,48.9982425081284,7260.0,89.0,1.0,360.0,49.0,11.0,2.0,3.0,4.892813290580131,18.868823339292973,9.406132869732998,3.7320160304675225,1.815549690672669,15.697724770146461,7.4289969519525,10.85486600101088,11.182627257022244,4.6963101437070245
26,4,261.5,188.77235834696322,-38.476416530367985,78.52111936942538,7840.0,98.0,1.0,360.0,51.0,13.0,3.0,3.0,4.840446325704463,17.834167645358328,10.391583851488699,3.6521441547670195,2.538563577523618,9.800183567764753,7.338920625221851,10.731734720189706,10.937763277830493,4.654027611739615
27,6,213.79999999999998,184.2294379180691,38.19437918069096,49.23592453170921,5260.0,98.0,1.0,360.0,64.0,15.0,0.0,1.0,5.152250759387794,16.480812709924944,10.95509631527651,3.6103615981520454,2.6394401096779077,8.310792121246646,13.293283201569057,10.568121247253183,11.182627257022245,11.90004418484611
