Generation,BestAgentID,BestFitness,AvgFitness,WorstFitness,FitnessStd,BestScore,BestLines,BestLevel,BestTime,Num1Line,Num2Line,Num3Line,NumTetris,W1:AggHeight,W2:Holes,W3:Blockades,W4:Bumpiness,W5:AlmostFull,W6:FillsWell,W7:ClearBonus4,W8:ClearBonus3,W9:ClearBonus2,W10:ClearBonus1
0,5,270.4,85.20214519628783,-33.555106693023816,110.5796981276076,6900.0,130.0,1.0,360.0,90.0,15.0,2.0,1.0,8.634397784896153,8.193847475092808,9.638494549427893,4.768252147824034,0.613519940261822,8.839067626546782,11.734649051909848,18.495690423139614,1.7212237252132077,3.3244916866697722
1,9,155.0,108.32723841047195,-34.224481129081056,65.55855843563013,3440.0,71.0,1.0,360.0,41.0,12.0,2.0,0.0,5.010628736060667,12.952194000240015,16.388901273104256,1.4135007755526239,4.735294625483997,8.08021089521117,8.51393010279731,12.237983764498406,10.13265521393328,7.412348969214791
2,7,142.4,108.1430913553274,-10.759086446726037,41.15069618159729,3500.0,53.0,1.0,360.0,30.0,8.0,1.0,1.0,7.854171470885541,9.17262413445203,6.4027340641590795,3.647800209533647,0.6603099866778269,8.783490399166592,8.617090755792466,17.217612914477993,9.043553441659201,3.8184854992961594
3,0,200.5,128.9901286071132,-33.732652287458905,65.02167708635317,5740.0,73.0,1.0,360.0,36.0,10.0,3.0,2.0,16.708683509936943,9.17262413445203,12.60153883278802,4.850312239829259,0.6603099866778269,1.5631637219261114,11.915717829327962,17.137023169912514,1.2226850852930862,3.9259123299238157
4,9,203.6,147.80824071748293,-39.117592825170526,64.19975531765054,5680.0,77.0,1.0,360.0,47.0,8.0,2.0,2.0,12.446366452650832,9.108800766797302,9.604870656599797,3.7849476174173007,0.6603099866778269,5.038829170213993,10.261213277779282,17.112805530986485,5.051026761989524,3.7044565247269987
5,0,243.20000000000002,153.55901841604555,-39.95695056703761,89.57903052001011,7220.0,89.0,1.0,360.0,53.0,9.0,2.0,3.0,16.708683509936943,9.17262413445203,12.60153883278802,4.850312239829259,0.6603099866778269,1.5631637219261114,11.915717829327962,17.137023169912514,1.2226850852930862,3.9259123299238157
6,7,234.9,155.1754904265649,-38.39367667937294,91.1144840118829,6300.0,99.0,1.0,360.0,65.0,13.0,0.0,2.0,17.213990415967846,11.841962891423812,6.815449485485943,6.089619466914554,0.6603099866778269,1.9822671513677141,11.107653722147399,16.920236250309454,4.0381782477833505,3.284547764217608
7,8,195.4,160.15003768282827,-32.49962317171766,65.1976531849043,4900.0,85.0,1.0,360.0,50.0,14.0,1.0,1.0,7.989605974026965,13.565502257486456,15.289070128880969,0.6316295819338924,0.8882814609937868,5.897548733290943,8.271761977590282,16.00268715942965,7.690340546967572,9.795189200039422
8,9,239.20000000000002,156.7556959596672,-27.710065684357822,88.97805893126417,6520.0,100.0,1.0,360.0,63.0,13.0,1.0,2.0,10.182326764678788,11.202463836417799,12.544826111636688,2.1360637112069076,0.2249300016768887,10.475846443692568,5.471730108985525,15.761836536079764,8.710042441857421,9.01099677413423
9,1,192.1,136.59515454090496,-28.31837546792524,73.52907906766417,4880.0,82.0,1.0,360.0,52.0,10.0,2.0,1.0,16.907131850086678,11.342207394463625,6.815449485485942,6.084961663788288,0.6777893964668503,1.7609661963209269,11.107653722147399,16.934909724579413,3.771119502314366,3.324555842249247
10,1,199.6,135.84545747150813,-27.218375467925238,69.66535933266918,5680.0,73.0,1.0,360.0,42.0,7.0,3.0,2.0,7.989605974026965,13.565502257486456,15.289070128880969,0.6316295819338924,0.8882814609937868,5.897548733290943,8.271761977590282,16.00268715942965,7.690340546967572,9.795189200039422
11,9,163.9,141.61,129.7,10.679461596915832,4200.0,64.0,1.0,360.0,30.0,12.0,2.0,1.0,14.026595397961072,13.084096976376772,11.431979854520568,5.014145646565634,6.711117450059018,6.823576377503519,9.551239308757134,10.508545641392201,8.532482359992212,3.846255996894593
12,8,156.0,140.54000000000002,131.8,9.825802766186587,3740.0,63.0,1.0,360.0,41.0,9.0,0.0,1.0,11.518799524672747,12.779171535061051,12.681909592123919,4.190186756746221,1.0272393846574992,9.676996480900511,2.4381048154813505,0.10215335075894258,5.957360099839878,9.387045422294092
13,0,190.4,134.96002174937257,28.070217493725828,40.31163021292225,5600.0,65.0,1.0,360.0,25.0,10.0,4.0,2.0,11.770985305686308,11.923798968016275,13.730316708788603,3.1188563873505335,1.7032716020926308,4.695535121430859,8.848092777560629,15.214423761674691,12.163947185218642,1.3481612426159704
14,1,229.20000000000002,162.27472750714827,-40.19577436147968,100.7818891549044,6020.0,102.0,1.0,360.0,53.0,18.0,3.0,1.0,11.770985305686308,11.923798968016275,13.730316708788603,3.1188563873505335,1.7032716020926308,4.695535121430859,8.848092777560629,15.214423761674691,12.163947185218642,1.3481612426159704
15,0,212.9,165.66353933317515,10.629998393545897,62.62336891035468,5600.0,92.0,1.0,360.0,45.0,17.0,3.0,1.0,11.770985305686308,11.923798968016275,13.730316708788603,3.1188563873505335,1.7032716020926308,4.695535121430859,8.848092777560629,15.214423761674691,12.163947185218642,1.3481612426159704
16,9,237.79999999999998,173.86021041559133,-39.59789584408685,74.28766095236966,6560.0,98.0,1.0,360.0,49.0,19.0,1.0,2.0,11.942950127781417,11.995656914495147,13.81950472355322,3.008103017417252,2.0364899655567483,4.919335383570829,8.612157727787784,7.524071700774432,11.414373630935264,2.081768142904697
17,3,222.0,176.92746983878578,-14.625301612142021,65.35582117279343,6040.0,90.0,1.0,360.0,61.0,9.0,1.0,2.0,1.39384800122981,17.24699047050977,15.6292561540519,3.596265709813141,1.8807856043730729,13.035447865713797,6.101220776715969,12.41967013473494,11.199141921338585,5.0632177096904325
18,1,251.9,177.58903990744517,87.2903990744515,39.468877382179926,7700.0,86.0,1.0,360.0,60.0,5.0,0.0,4.0,1.39384800122981,17.24699047050977,15.6292561540519,3.596265709813141,1.8807856043730729,13.035447865713797,6.101220776715969,12.41967013473494,11.199141921338585,5.0632177096904325
19,1,259.7,163.8690015648851,-38.237375671986996,102.19738159029274,7920.0,95.0,1.0,360.0,43.0,14.0,4.0,3.0,6.591217149852364,15.341106929263633,14.738193165657611,3.306673450060708,2.4442010753460908,9.039336952023453,7.337524804764269,10.009236029239466,11.267070816265331,3.5952485090831954
20,4,249.9,161.80374001637816,11.310802139409368,92.98142159261934,6700.0,108.0,1.0,360.0,70.0,15.0,0.0,2.0,4.892813290580131,16.78643377324208,13.623174719910477,3.596265709813141,1.8833805574243865,8.33445443015852,7.629561903381747,10.416166676944677,11.182627257022245,4.826567741684391
21,0,204.20000000000002,173.9860391912737,97.36039191273689,27.886587418914285,5220.0,89.0,1.0,360.0,53.0,13.0,2.0,1.0,4.892813290580131,16.78643377324208,13.623174719910477,3.596265709813141,1.8833805574243865,8.33445443015852,7.629561903381747,10.416166676944677,11.182627257022245,4.826567741684391
22,6,219.29999999999998,174.34450400492463,-6.054959950753727,61.5028387741358,6060.0,87.0,1.0,360.0,44.0,16.0,1.0,2.0,4.784998951130229,13.643027149017708,13.040403919876717,3.7768587753400555,1.8582410370104645,12.500904595571203,6.171093106523846,11.279157972404908,11.621115886988475,4.7713911818876475
23,0,204.5,187.85000000000002,177.0,6.680606259913839,5040.0,92.0,1.0,360.0,56.0,16.0,0.0,1.0,4.892813290580131,16.78643377324208,9.575990746144772,3.596265709813141,3.371674933033164,8.33445443015852,7.629561903381747,10.416166676944679,11.182627257022244,4.826567741684391
24,2,252.20000000000002,179.67337324295508,-39.71769103681471,79.63491599033728,7420.0,95.0,1.0,360.0,48.0,16.0,1.0,3.0,4.892813290580131,18.868823339292973,9.406132869732998,3.7320160304675225,1.815549690672669,15.697724770146461,7.4289969519525,10.85486600101088,11.182627257022244,4.6963101437070245
25,1,218.29999999999998,178.55467000818376,81.34670008183744,34.47509796489416,6060.0,86.0,1.0,360.0,54.0,9.0,2.0,2.0,5.528674276505221,16.78643377324208,9.575990746144772,3.596265709813141,3.371674933033164,8.33445443015852,7.629561903381747,10.416166676944679,11.182627257022245,5.089303735904675
26,4,263.9,181.13670937206598,-7.537808120174809,69.30874700460552,7800.0,101.0,1.0,360.0,55.0,14.0,2.0,3.0,4.840446325704463,17.834167645358328,10.391583851488699,3.6521441547670195,2.538563577523618,9.800183567764753,7.338920625221851,10.731734720189706,10.937763277830493,4.654027611739615
27,8,230.0,199.47,184.8,15.86953370455477,6640.0,89.0,1.0,360.0,41.0,14.0,4.0,2.0,5.172019108738831,17.604145079951554,9.99864939503734,3.600908648448274,2.939937933799661,9.09402815985782,7.029677853473377,10.731436233520755,11.079817235709102,5.095938664413411
28,7,232.29999999999998,204.81,176.9,15.995902600353622,6660.0,91.0,1.0,360.0,49.0,11.0,4.0,2.0,5.172019108738831,17.604145079951554,9.99864939503734,3.600908648448274,2.939937933799661,9.09402815985782,7.029677853473377,10.699403607177242,11.079817235709102,5.095938664413411
29,2,218.6,193.14000000000001,177.4,11.517569187984066,5880.0,89.0,1.0,360.0,57.0,12.0,0.0,2.0,5.384625801411459,17.948296489737753,11.008992964849396,3.8473927796717584,1.8264757319061373,4.5895791851744425,10.137703233763533,10.379165686386013,11.172967812198811,4.6306240647653185
30,0,228.1,179.85071864741187,80.2071864741188,35.659490717323756,6180.0,94.0,1.0,360.0,52.0,17.0,0.0,2.0,5.462536377231609,16.757790800321462,11.052530778529064,3.5472396682554064,2.4831954168097936,6.971152908550661,10.195610531972823,10.248069558765355,11.037052361016812,4.759193401612909
31,0,249.70000000000002,197.78,177.3,19.470582939398607,7320.0,94.0,1.0,360.0,53.0,13.0,1.0,3.0,5.462536377231609,16.757790800321462,11.052530778529064,3.5472396682554064,2.4831954168097936,6.971152908550661,10.195610531972823,10.248069558765355,11.037052361016812,4.759193401612909
32,9,239.6,203.03000000000003,184.0,16.46645377730129,7180.0,86.0,1.0,360.0,42.0,13.0,2.0,3.0,5.332973410947337,17.67017654921272,1.5578792206106722,3.771619173226727,2.8951901292813007,7.461743140405265,10.195610531972823,10.58747814763606,11.655948433124385,4.590946423467023
33,4,261.2,207.82,180.6,26.78872150738067,8320.0,86.0,1.0,360.0,43.0,9.0,3.0,4.0,5.758168289314646,17.67017654921272,1.5578792206106722,3.7880650393487123,2.870732759836172,7.3947530107607955,10.195610531972823,10.58747814763606,11.77580318740688,4.590946423467024
34,8,210.1,194.78,173.9,11.204624045455514,5280.0,94.0,1.0,360.0,57.0,15.0,1.0,1.0,5.618373910588965,17.63579576590358,6.047580303297589,3.5621358659673166,2.687479396829283,7.287000617844715,10.031949330705226,10.597063869604462,11.487058928685443,4.697741584636163
35,6,257.2,184.03849751488954,-38.715024851104566,76.80851350849176,7620.0,97.0,1.0,360.0,53.0,13.0,2.0,3.0,7.629737272231396,17.660629784700024,5.826761422512099,3.8800032937304962,2.774202664604999,7.41128508231263,19.29921684548896,10.8637579708852,11.172189106523136,4.748306042049866
36,4,196.0,158.52457711504022,9.404110777268627,55.569454042652595,5340.0,79.0,1.0,360.0,36.0,12.0,5.0,1.0,9.926531401045594,13.02122964858486,7.101977294202385,0.026184755357237927,0.555951223195984,7.39863066588383,10.079265052042048,10.589052711811656,11.29881097888745,4.800408596644452
37,7,199.70000000000002,151.7,129.8,20.533777051482762,6120.0,62.0,1.0,360.0,28.0,8.0,2.0,3.0,7.090539784456654,17.229511799459402,6.542211163626238,3.8376205377857775,2.758765070458259,7.358409806384694,17.08076485026527,10.799296957769906,11.163357656646474,4.750693159627903
38,0,209.20000000000002,143.94,125.80000000000001,24.43105400919085,6920.0,55.0,1.0,360.0,13.0,10.0,2.0,4.0,9.926531401045594,13.02122964858486,7.101977294202385,0.026184755357237927,0.555951223195984,7.39863066588383,10.079265052042048,10.589052711811656,11.29881097888745,4.800408596644452
