Generation,AgentID,Score,Lines,Level,Time,W1_AggHeight,W2_Holes,W3_Blockades,W4:Bumpiness,W5:AlmostFull,W6_FillsWell,W7:ClearBonus4,W8:ClearBonus3,W9:ClearBonus2,W10:ClearBonus1,Num1Line,Num2Line,Num3Line,NumTetris
0,0,3680,88,1,360,12.3554331951437,12.866032786622196,4.76292190559247,13.750064695461358,0.40030566617782215,3.168668682025315,11.474587874601697,4.198354650930355,1.5743849042581266,6.239320674481731,72,8,0,0
0,1,3320,51,1,287,9.83204378994996,7.305271172604845,4.499718338212285,9.585466258234568,9.92150794392231,15.762060066858758,17.20586415901825,6.528250180424589,12.661592133803993,15.993737780426995,38,3,1,1
0,2,3840,91,1,360,19.280059764364392,15.788643017694186,4.500864075892659,18.556150157050492,2.4431196969255247,3.8667825529388002,19.60183433421482,12.423501878320565,6.4959098919429366,8.43723977523582,71,10,0,0
0,3,200,5,1,97,0.3917364033495443,4.356956636260538,6.251532079439044,19.35192382889199,9.177452149606502,17.96755953083269,14.154772728933702,13.392347358785631,19.81413970703511,1.8183767777684605,5,0,0,0
0,4,4220,92,1,360,10.068644391868856,10.593229512862687,5.907875600732312,9.037480012438493,3.743693140857111,4.69326515381993,19.694522239029702,6.050338897320535,14.789025940214298,0.46830655219242867,53,18,1,0
0,5,280,7,1,115,8.005590918783597,6.2174059631183045,13.298949553134031,17.897522213862135,10.501027046561319,19.23024431682288,7.740540636626718,19.487074535194733,14.536107242675232,12.145145201616577,7,0,0,0
0,6,380,8,1,108,11.05853915742954,16.048983732602345,3.7813641998845395,0.008688384525378382,6.337448674634938,16.303692955244305,14.497986562503405,15.003232493619759,14.477773017297768,6.8567042347301115,2,3,0,0
0,7,6460,96,1,360,9.599814529252901,15.75205036490027,10.484584403325327,3.0240614669575807,1.8694863593720317,8.853123339604567,14.58239084943654,5.439826556510796,7.441267152971095,10.87622623032305,64,9,2,2
0,8,400,10,1,119,9.452042027675603,5.82705825599774,19.965763218623998,12.697347672731855,6.544968964297563,1.390239103437322,3.618437849417627,18.121327015755316,9.584121170884211,8.705110765368753,10,0,0,0
0,9,3980,97,1,360,6.516000208985399,17.280270681081397,14.117674158182378,8.356177278231206,3.4655163638633497,11.727099734680683,1.0247507930136723,12.228083711292005,4.115541949944866,16.173314899495644,87,5,0,0
