Generation,AgentID,AvgScore,AvgLines,AvgLevel,AvgTime,W1,W2,W3,W4,W5,W6,W7,W8,W9,W10,AvgNum1Line,AvgNum2Line,AvgNum3Line,AvgNumTetris
26,4,5040.0,86.75,1.0,360.0,16.042150093338677,17.54629140340714,6.751025952259375,7.70618003509567,5.4997353392285335,12.098751680170125,12.176361263710163,10.236883653155468,12.691063611696086,4.6022152363298865,43.5,14.25,4.25,0.5
26,5,3950.0,72.75,1.0,320.0,15.961912574350151,10.1291593091713,6.681220718089041,7.8281134714641505,5.095923229557166,11.860648964015457,10.637861813481457,12.372339805053095,11.920454968073424,4.431932257775741,45.0,10.25,1.75,0.5
26,6,5070.0,88.25,1.0,360.0,15.91978482000342,17.629589950131724,7.233811099717371,7.578075045045544,4.859517555979539,12.332612458590518,11.420778785061298,10.709991793275705,11.672258383795638,3.8642787979806723,50.5,13.25,2.75,0.75
26,7,5080.0,82.25,1.0,349.75,15.882690980563387,17.836152204098966,5.792580087150143,7.423331649885089,5.486659966135826,11.50806411568535,11.820222661876,0.5477477126113309,12.410244400589988,2.1063628306295628,44.5,12.75,2.75,1.0
26,8,5665.0,87.25,1.0,360.0,15.91978482000342,17.629589950131724,7.233474992612216,7.578075045045544,4.817333891946156,12.332612458590518,11.267789734725529,10.709991793275705,11.506273476746001,4.124572369660215,46.0,15.0,1.75,1.5
26,9,5210.0,88.25,1.0,360.0,15.900487602238941,17.619789076414502,6.484043776671892,7.704078281674085,5.159609477157785,11.743071838735938,11.52702355285865,11.33665339541111,12.063872448157733,3.002778997623181,47.75,13.5,3.5,0.75
27,0,6345.0,95.75,1.0,360.0,15.91978482000342,17.629589950131724,7.233474992612216,7.578075045045544,4.817333891946156,12.332612458590518,11.267789734725529,10.709991793275705,11.506273476746001,4.124572369660215,56.75,12.25,2.5,1.75
27,1,5565.0,94.75,1.0,360.0,15.882690980563387,17.61075034120593,5.792580087150143,7.82028321647566,5.486659966135826,11.199375255012107,11.55606895734899,11.841258680067545,12.410244400589988,2.1063628306295628,51.0,16.5,2.25,1.0
27,2,680.0,7.5,1.0,93.0,15.743476160976503,18.04971428767323,6.50335359908537,3.135135470288262,8.233666816739154,11.76274249521075,15.704244202267795,11.27779596386345,12.095501284358473,3.002778997623181,2.0,1.5,0.5,0.25
27,3,5020.0,94.5,1.0,360.0,16.342065310201768,17.55735492241268,6.954988985592598,7.718250104141871,4.933672659614385,12.630093596234323,11.484882991587982,10.374228294088862,11.632479576039486,3.9747802177109,54.25,15.75,2.25,0.5
27,4,6000.0,95.0,1.0,360.0,15.889465027284777,17.627742188000582,5.792580087150143,7.578075045045544,5.139849166281094,11.199375255012107,11.554350478132273,11.757733436162335,12.34665062872469,3.367456766261414,48.75,15.75,3.25,1.25
27,5,5430.0,97.25,1.0,360.0,16.289650405396745,17.56238880336003,6.751025952259375,7.704078281674085,4.999415183081333,12.337976388625828,11.52702355285865,10.904905128197527,11.979288012123487,3.002778997623181,48.25,20.0,2.0,0.75
27,6,6215.0,96.0,1.0,360.0,15.848144346070999,17.62019080191046,6.514607374869092,7.723227082655613,5.154049538482117,3.1433715464215335,11.41161326913223,11.605654409519284,11.957267801224084,3.1176804180475775,46.0,18.25,2.5,1.5
27,7,4905.0,96.0,1.0,360.0,15.891410839969037,17.61517907502185,6.216218868933374,7.763345966688303,5.3264141433933,11.46577175744014,11.541837501056145,11.594015848379176,12.240531587544266,2.398051726134758,58.25,16.0,1.25,0.5
27,8,4950.0,96.0,1.0,360.0,15.919784820003418,17.629589950131724,7.156264390539532,7.823647742081818,4.86386622359028,12.286651979177174,11.34254625779166,10.709991793275707,11.558853932992967,4.050690829358674,57.5,16.0,1.5,0.5
27,9,4790.0,91.5,1.0,360.0,16.081659803885387,5.244782408913974,7.358624881905595,7.590753602509879,5.017918008238226,12.353177376438618,11.420826162357772,11.308755942449707,11.69511533826998,4.033776686814213,58.5,12.5,2.0,0.5
28,0,4695.0,93.0,1.0,360.0,15.91978482000342,17.629589950131724,7.233474992612216,7.578075045045544,4.817333891946156,12.332612458590518,11.267789734725529,10.709991793275705,11.506273476746001,4.124572369660215,54.25,15.5,2.25,0.25
28,1,5185.0,92.25,1.0,360.0,15.848144346070999,17.62019080191046,6.514607374869092,7.723227082655613,5.154049538482117,3.1433715464215335,11.41161326913223,11.605654409519284,11.957267801224084,3.1176804180475775,51.5,15.5,2.25,0.75
28,2,5740.0,93.75,1.0,360.0,15.889465027284777,17.618985194722253,6.427694451321361,7.649905066920711,4.891737480899432,11.408341920351221,11.554350478132273,11.757733436162335,9.402680303628653,3.367456766261414,52.25,11.0,5.5,0.75
28,3,6205.0,95.5,1.0,360.0,16.170019791259907,18.132300220665872,7.15122478029544,7.694438660214047,5.01341590266398,12.337976388625828,11.52702355285865,11.035822741660647,11.69511533826998,3.387356294397101,54.5,14.75,1.5,1.75
28,4,5720.0,94.75,1.0,360.0,15.852787482847301,17.621982805821894,5.56065173188432,7.674276049756969,5.148031071707599,0.5059195081816023,11.504112572069474,11.723444614463704,11.976118958053076,3.367456766261414,50.5,15.25,3.25,1.0
28,5,5610.0,90.25,1.0,360.0,15.915615485154067,17.629589950131724,5.9022587523466115,7.578075045045544,5.12681127427316,11.84214125929794,11.525729708471607,11.027691089163685,12.30046545787885,3.9296641570726916,52.75,12.5,2.5,1.25
28,6,5715.0,95.5,1.0,360.0,15.864937048183855,17.615601907890863,6.163638623840998,7.770404898017761,5.315727453372755,7.059297728123272,11.481831435861789,11.720178802125613,12.106532884719499,2.6260911435338867,51.0,15.75,3.0,1.0
28,7,6185.0,95.0,1.0,360.0,15.864937048183855,17.476425017497586,6.134336350255097,7.770404898017761,5.315727453372755,7.04179004203945,11.481831435861789,11.720178802125613,12.191766783773902,2.757644639950162,47.75,16.5,2.75,1.5
28,8,6070.0,96.75,1.0,360.0,15.901860286300979,17.620486249618946,6.537203868228206,7.687801379265998,5.140766514609311,15.362669697070844,11.407092398446322,11.256644060737475,11.94309149114065,3.1493305115229098,50.5,15.75,3.25,1.25
28,9,5010.0,94.5,1.0,360.0,16.06244498758029,17.592134549661527,6.629361525416483,7.500518328277408,5.0789922638155565,8.03186411448428,11.467631747966045,11.265520865817157,11.96795609240885,3.061908934084524,57.75,15.75,0.75,0.75
29,0,5440.0,96.25,1.0,360.0,16.170019791259907,18.132300220665872,7.15122478029544,7.694438660214047,5.01341590266398,12.337976388625828,11.52702355285865,11.035822741660647,11.69511533826998,3.387356294397101,49.75,18.0,2.5,0.75
29,1,5510.0,93.75,1.0,360.0,15.864937048183855,17.476425017497586,6.134336350255097,7.770404898017761,5.315727453372755,7.04179004203945,11.481831435861789,11.720178802125613,12.191766783773902,2.757644639950162,51.5,15.75,2.25,1.0
29,2,5245.0,96.75,1.0,360.0,15.870224050329917,17.476425017497586,6.301978278989983,7.770404898017761,5.315727453372755,12.337976388625828,11.796678924165333,11.633394683351199,12.191766783773902,2.757644639950162,50.5,18.0,2.75,0.5
29,3,5585.0,99.0,1.0,360.0,15.852787482847301,17.664154034293777,5.330447127518283,7.710490525379337,5.043041251093559,5.5797244370003565,11.504112572069474,11.581480145833165,11.818235979490172,3.370438042297617,56.5,15.25,3.0,0.75
29,4,4990.0,95.5,1.0,360.0,16.170019791259907,9.397258794910952,5.799734442079227,7.260189910144445,4.700111756952362,0.5059195081816023,11.723013282807411,11.35662640583826,11.976118958053076,3.367456766261414,52.25,16.25,3.25,0.25
29,5,5715.0,97.75,1.0,360.0,15.91978482000342,17.629589950131724,6.911624852217145,7.642476284210933,5.079447045045737,13.227872995777718,11.407092398446322,10.908859064619904,12.088991823696885,4.017322927510306,54.75,15.75,2.5,1.0
29,6,5395.0,97.5,1.0,360.0,8.12626901902086,17.883659123068238,6.191172441985407,7.684614865358812,5.079004225560093,6.5730631718375765,11.51586067413894,11.370851592749654,11.832028260344446,3.3776606806998006,56.75,15.5,2.25,0.75
29,7,5655.0,96.25,1.0,360.0,15.852701456206107,17.476425017497586,6.134336350255097,8.32411046981598,5.315727453372755,7.1092658896010095,11.481831435861789,11.720178802125613,11.901616005381129,2.7576446399501617,57.0,13.5,2.75,1.0
29,8,5365.0,96.0,1.0,360.0,15.7624526344942,17.548280628196217,6.335280706403694,7.729203485268745,5.228459526268934,11.192121677815187,11.444552710021155,11.488974532718707,12.067731227818289,2.9530117563453375,52.25,17.0,2.25,0.75
29,9,6000.0,96.75,1.0,360.0,15.858871679458757,17.61878741269509,5.872227796476535,7.722414958158243,5.232009200045341,15.221746254113873,11.492954739697778,11.72180917781962,12.041426971033879,2.9961995167465383,56.25,15.0,1.5,1.5
30,0,6350.0,95.5,1.0,360.0,15.858871679458757,17.61878741269509,5.872227796476535,7.722414958158243,5.232009200045341,15.221746254113873,11.492954739697778,11.72180917781962,12.041426971033879,2.9961995167465383,48.75,14.75,3.75,1.5
30,1,5395.0,94.75,1.0,360.0,15.91978482000342,17.629589950131724,6.911624852217145,7.642476284210933,5.079447045045737,13.227872995777718,11.407092398446322,10.908859064619904,12.088991823696885,4.017322927510306,46.75,18.75,2.5,0.75
30,2,5390.0,94.75,1.0,360.0,15.8622720170891,17.54722632671656,6.2751549280001395,7.754738755733026,5.138241300497332,14.45700201843841,11.796678924165333,11.633394683351199,12.090747307195395,2.9516880346811774,51.0,16.25,2.75,0.75
30,3,3425.0,52.25,1.0,243.0,15.868540677781263,17.15982249757006,5.8709957750314645,7.963692965663209,12.20814710803919,12.370259470415188,11.45293034263261,11.72180917781962,12.14584232716968,2.758110678367764,20.0,12.0,1.75,0.75
30,4,5655.0,96.5,1.0,360.0,15.79071243183325,17.619770451344866,5.872227796476535,7.728051809707694,5.228459526268934,11.192121677815187,11.433520918242495,11.704563513655525,12.053160125058277,2.9811190260690146,54.5,15.25,2.5,1.0
30,5,5545.0,98.25,1.0,360.0,16.114147496344067,17.508068103547505,7.109792178255011,7.770404898017761,5.0409676124756375,12.323731395704032,11.529179686225335,11.45205730026182,11.69511533826998,14.28477154558725,66.75,10.75,2.0,1.0
30,6,3100.0,71.5,1.0,295.5,15.888951189508683,0.7109420709436189,6.385492322069134,7.682940451920748,5.156672502027218,14.237151958431099,11.450555068075372,11.320366387619886,12.064914964772292,3.500440336077815,51.25,9.75,0.25,0.0
30,7,5355.0,94.0,1.0,360.0,15.858871679458755,17.61878741269509,5.872227796476535,7.722414958158243,5.232009200045342,15.221746254113873,11.492954739697778,11.72180917781962,12.041426971033879,2.9961995167465383,48.25,15.5,4.25,0.5
30,8,4475.0,94.5,1.0,360.0,11.7803586569591,17.77280334686568,5.756483782304784,7.664715697466099,5.060841988541812,5.789188588075979,11.509927577183928,11.37732827055285,11.825062799961543,3.3740130605431347,55.0,16.75,2.0,0.0
30,9,4330.0,92.25,1.0,360.0,15.858871679458755,17.61878741269509,5.872227796476535,15.459923758901613,5.232009200045342,15.237105913324656,11.492954739697778,11.72180917781962,12.041426971033879,2.9961995167465383,64.5,12.25,0.75,0.25
31,0,6315.0,91.0,1.0,360.0,15.858871679458757,17.61878741269509,5.872227796476535,7.722414958158243,5.232009200045341,15.221746254113873,11.492954739697778,11.72180917781962,12.041426971033879,2.9961995167465383,46.0,16.25,1.5,2.0
31,1,5005.0,92.25,1.0,360.0,16.114147496344067,17.508068103547505,7.109792178255011,7.770404898017761,5.0409676124756375,12.323731395704032,11.529179686225335,11.45205730026182,11.69511533826998,14.28477154558725,58.25,13.25,1.5,0.75
31,2,3785.0,63.75,1.0,279.75,15.83140450886932,17.54143885722044,6.6525490246626555,2.193635130980261,5.0409676124756375,11.192121677815187,11.433520918242495,11.704563513655525,11.69511533826998,14.28477154558725,41.5,7.0,1.75,0.75
31,3,5630.0,92.25,1.0,360.0,15.417477400572684,17.577513157180956,6.168758480545855,7.664715697466099,5.103712324776286,10.048181182435025,11.220384687331114,11.45680039802275,12.090747307195395,3.215113064400687,47.0,15.75,3.25,1.0
31,4,4645.0,92.25,1.0,360.0,12.333453884317493,17.77280334686568,6.0028051364558435,7.670132317855869,5.057795507274863,5.789188588075979,11.512150223443804,11.443545322169888,11.788302295847226,14.28477154558725,65.5,10.5,1.25,0.5
31,5,6130.0,92.0,1.0,360.0,15.80928481515925,17.61921030556645,5.872227796476535,7.722414958158243,5.229014679117566,13.823028741014006,11.222462615324199,11.707154898195856,12.05129741557688,2.9961995167465383,45.75,15.25,3.25,1.5
31,6,4980.0,89.25,1.0,360.0,15.983213455846698,17.564857370484933,6.475030504160814,7.745790279971683,5.138955143252089,13.810158114312816,11.510599474932599,16.838491090393706,11.8727427449796,8.494727015651437,54.5,10.75,3.75,0.5
31,7,5275.0,92.75,1.0,360.0,13.611612302250032,17.689278517554317,5.81925325534385,7.696006751386307,5.136078878207168,11.068599617933499,11.500722988310741,11.584281076417737,11.942399883005784,3.169119898500704,51.25,17.25,1.0,1.0
31,8,5495.0,89.25,1.0,360.0,15.854231036542814,17.711747411374798,6.383731857537458,7.840808943497729,5.15512808004878,12.193947746781678,11.643512182425784,11.312984516160718,12.070793482077265,3.354195252035947,44.25,17.75,1.5,1.25
31,9,6085.0,90.75,1.0,360.0,15.888055056751536,17.413736326896412,6.370201077175191,7.684116481651709,5.2789965605168465,14.266485122415267,11.45181824472186,11.332326224526136,11.94824629047781,3.4854179266389105,46.5,16.0,1.75,1.75
32,0,3935.0,62.25,1.0,360.0,15.858871679458757,17.61878741269509,5.872227796476535,7.722414958158243,5.232009200045341,15.221746254113873,11.492954739697778,11.72180917781962,12.041426971033879,2.9961995167465383,30.25,10.75,2.5,0.75
32,1,3195.0,54.0,1.0,339.0,15.80928481515925,17.61921030556645,5.872227796476535,7.722414958158243,5.229014679117566,13.823028741014006,11.222462615324199,11.707154898195856,12.05129741557688,2.9961995167465383,26.75,10.0,1.75,0.5
32,2,3980.0,61.0,1.0,360.0,15.404608822451264,17.577513157180956,6.168758480545855,7.840808943497729,6.2702379765441645,11.937062067530002,11.37482869741869,11.352365402928033,12.074376622154443,3.3420509460492447,29.5,11.5,1.5,1.0
32,3,3245.0,41.0,1.0,295.0,15.927937198418853,17.711747411374798,0.18405131935315766,3.3843688721204424,5.15512808004878,12.782016999686187,11.643512182425784,13.007018591290059,11.877610439946821,6.59203792817314,20.5,6.25,1.0,1.25
32,4,2400.0,46.0,1.0,314.5,15.562831228727354,6.422713821424364,6.136816688380785,7.795150898407119,5.218221163689334,10.93856724859579,11.490312105786735,11.415807645988282,11.82086932392772,3.215113064400687,30.0,6.0,1.0,0.25
32,5,3080.0,61.25,1.0,360.0,15.42850372800878,17.631199214926784,6.383731857537458,7.809686643438048,5.114518273450804,11.278227556802136,11.599896286970893,11.42301583835623,12.090747307195395,3.30545657904623,38.25,9.5,1.0,0.25
32,6,3675.0,62.75,1.0,360.0,15.834299899959127,17.618996968805035,5.872227796476535,7.722414958158243,5.199558296472273,14.528639746983925,11.301273389939336,11.714547542450502,12.046318072544333,2.9961995167465383,33.75,9.75,2.5,0.5
32,7,3695.0,61.25,1.0,360.0,15.657462289236502,17.493990355225794,6.27149004565414,7.788985891890776,5.166055137229394,14.250397577830089,11.338411023206229,11.393321139549942,12.018074730878995,3.1027617524227042,34.25,9.75,1.5,0.75
