Generation,BestAgentID,BestFitness,AvgFitness,WorstFitness,FitnessStd,BestScore,BestLines,BestLevel,BestTime,Num1Line,Num2Line,Num3Line,NumTetris,W1:AggHeight,W2:Holes,W3:Blockades,W4:Bumpiness,W5:AlmostFull,W6:FillsWell,W7:ClearBonus4,W8:ClearBonus3,W9:ClearBonus2,W10:ClearBonus1
0,9,201.0,94.47783712366432,-33.97742996931986,92.26299649214982,4940.0,90.0,1.0,360.0,71.0,6.0,1.0,1.0,6.516000208985399,17.280270681081397,14.117674158182378,8.356177278231206,3.4655163638633497,11.727099734680683,1.0247507930136723,12.228083711292005,4.115541949944866,16.173314899495644
1,0,167.3,124.79540394976873,-23.845960502312714,52.2914346355293,4160.0,68.0,1.0,360.0,39.0,11.0,1.0,1.0,9.599814529252901,15.75205036490027,10.484584403325327,3.0240614669575807,1.8694863593720317,8.853123339604567,14.58239084943654,5.439826556510796,7.441267152971095,10.87622623032305
2,7,151.9,123.71048886132641,-28.19511138673593,51.14262778057733,3300.0,70.0,1.0,360.0,50.0,7.0,2.0,0.0,9.815019306944595,17.56609770869155,16.8058152820501,6.7089424406709375,2.7297947269048333,6.9436431049078315,16.985701299379624,4.396882901258891,7.802823552607345,5.452615516823635
3,2,154.9,140.99999999999997,130.5,9.2233399590387,3800.0,61.0,1.0,360.0,40.0,7.0,1.0,1.0,7.71074749657893,15.496387112336752,4.205961745632978,7.602142800043948,7.027385471687579,5.46630699790061,18.158969617589054,8.571188805428072,1.7630742590874167,6.676166484778199
4,1,182.20000000000002,117.86704579908769,-31.37675603008877,71.10742077688194,4620.0,76.0,1.0,360.0,48.0,9.0,2.0,1.0,19.994650578331683,16.61309735548105,13.688761699034846,6.95739221255422,4.903204059634696,6.045675678124007,17.579055218825847,12.931065983243899,4.748356931321748,6.063332928650488
5,9,205.0,140.06452144682572,27.895214468257308,45.041640521796076,6340.0,64.0,1.0,360.0,31.0,6.0,3.0,3.0,9.352601787473365,16.012723313955313,8.5272106562809,7.032852714637621,5.534505389179364,4.44689085153409,17.733653857453483,10.035244735239193,4.601916599455297,6.294669751573064
6,0,169.1,110.81913001359507,26.46831719873982,54.454429409489116,4280.0,68.0,1.0,360.0,42.0,8.0,2.0,1.0,9.352601787473365,16.012723313955313,8.5272106562809,7.032852714637621,5.534505389179364,4.44689085153409,17.733653857453483,10.035244735239193,4.601916599455297,6.294669751573064
7,9,199.5,150.86600502513485,82.06005025134857,29.605771607599916,6140.0,66.0,1.0,360.0,21.0,8.0,7.0,2.0,10.017048440542322,14.93515317245134,18.80429275539723,6.884172174372587,6.869769979256124,13.465078387310369,14.744152443490231,12.055963933639394,5.548395951274532,6.048803037963859
8,8,249.79999999999998,155.7317056181977,-14.992227261473325,101.06895377884241,6760.0,107.0,1.0,360.0,74.0,11.0,1.0,2.0,10.077110894683328,14.079613561543633,16.173060675761885,6.825755821923356,6.581805083414479,9.191681754655434,14.382992288212863,4.012110945563397,5.602228872388635,7.2726768955462076
9,1,236.5,176.20041107772687,2.9041107772686274,60.5630706122199,7040.0,85.0,1.0,360.0,36.0,17.0,1.0,3.0,14.706369404380588,15.189571020452897,11.100926090093772,7.703818666298076,6.955529583388849,5.364693520086668,18.96023315060567,9.742220329302954,9.747357622499388,1.6344741518069024
